date,home_team,away_team,home_score,away_score,home_odds,away_odds
,New Orleans Pelicans,Indiana Pacers,,129,1.43,2.49
,Boston Celtics,Dallas Mavericks,,138,1.22,3.72
,Toronto Raptors,Golden State Warriors,105,120,2.09,1.61
,Detroit Pistons,Cleveland Cavaliers,100,110,2.92,1.32
,Philadelphia 76ers,Charlotte Hornets,76,121,1.11,5.22
,Los Angeles Lakers,Washington Wizards,,134,1.16,4.20
,Denver Nuggets,Miami Heat,,103,1.35,2.82
,Phoenix Suns,Houston Rockets,,110,1.22,3.52
,San Antonio Spurs,Oklahoma City Thunder,,132,4.27,1.16
,Brooklyn Nets,Atlanta Hawks,,124,1.78,1.85
,New York Knicks,Golden State Warriors,99,110,2.22,1.54
,Charlotte Hornets,Milwaukee Bucks,99,111,4.92,1.12
,Orlando Magic,Utah Jazz,,115,1.32,2.89
,Los Angeles Clippers,Los Angeles Lakers,112,116,1.70,1.92
,Denver Nuggets,Sacramento Kings,,117,1.22,3.47
,Chicago Bulls,Cleveland Cavaliers,,132,2.54,1.40
,Minnesota Timberwolves,Memphis Grizzlies,,110,1.08,5.73
,Indiana Pacers,New Orleans Pelicans,,123,1.51,2.23
,Toronto Raptors,Dallas Mavericks,125,136,2.19,1.54
,Oklahoma City Thunder,Houston Rockets,,112,1.16,4.17
,Portland Trail Blazers,Miami Heat,96,106,3.03,1.30
,Minnesota Timberwolves,San Antonio Spurs,,114,1.09,5.63
,Chicago Bulls,Detroit Pistons,95,105,1.15,4.43
,Milwaukee Bucks,Charlotte Hornets,,123,1.07,6.13
,Atlanta Hawks,Utah Jazz,,124,1.71,1.94
,Boston Celtics,Philadelphia 76ers,,117,1.13,4.72
,New York Knicks,New Orleans Pelicans,92,115,2.79,1.34
,Cleveland Cavaliers,Dallas Mavericks,,121,1.51,2.28
,Orlando Magic,Brooklyn Nets,,108,1.33,2.88
,Washington Wizards,Golden State Warriors,112,123,4.55,1.14
,Sacramento Kings,Miami Heat,110,121,1.31,2.99
,Memphis Grizzlies,Brooklyn Nets,86,111,1.98,1.67
,New York Knicks,Detroit Pistons,,113,1.13,4.73
,Indiana Pacers,Toronto Raptors,122,130,1.39,2.61
,Los Angeles Clippers,Sacramento Kings,107,123,1.51,2.29
,Portland Trail Blazers,Charlotte Hornets,80,93,1.52,2.27
,Utah Jazz,San Antonio Spurs,,128,1.32,3.00
,Atlanta Hawks,Orlando Magic,,109,1.71,1.94
,Golden State Warriors,Denver Nuggets,103,119,1.72,1.96
,Houston Rockets,Oklahoma City Thunder,110,123,2.82,1.36
,New Orleans Pelicans,Chicago Bulls,106,114,1.44,2.52
,Washington Wizards,Cleveland Cavaliers,105,114,5.97,1.08
,Indiana Pacers,Dallas Mavericks,,133,1.96,1.69
,Phoenix Suns,Los Angeles Lakers,,123,1.57,2.20
,Philadelphia 76ers,Milwaukee Bucks,98,119,2.47,1.46
,Minnesota Timberwolves,Brooklyn Nets,,101,1.26,3.27
,New York Knicks,Boston Celtics,102,116,2.75,1.37
,Detroit Pistons,Orlando Magic,109,112,3.32,1.26
,Los Angeles Lakers,San Antonio Spurs,,123,1.15,4.22
,Golden State Warriors,Charlotte Hornets,,97,1.11,5.18
,Minnesota Timberwolves,Milwaukee Bucks,107,112,1.47,2.33
,Portland Trail Blazers,Denver Nuggets,112,127,3.47,1.24
,Houston Rockets,Phoenix Suns,,114,2.11,1.60
,Memphis Grizzlies,Los Angeles Clippers,95,101,3.63,1.20
,New Orleans Pelicans,Miami Heat,95,106,1.67,1.98
,Oklahoma City Thunder,Washington Wizards,,147,1.03,7.68
,Atlanta Hawks,Toronto Raptors,121,123,1.30,3.06
,Philadelphia 76ers,Cleveland Cavaliers,76,104,2.00,1.67
,Golden State Warriors,Los Angeles Lakers,,128,1.41,2.63
,Sacramento Kings,San Antonio Spurs,,127,1.17,4.25
,Denver Nuggets,Washington Wizards,,130,1.06,7.30
,Utah Jazz,Charlotte Hornets,107,115,1.19,3.88
,Chicago Bulls,Boston Celtics,112,129,3.48,1.24
,New Orleans Pelicans,Houston Rockets,,127,1.35,2.80
,Oklahoma City Thunder,Los Angeles Clippers,,129,1.77,1.90
,Dallas Mavericks,Phoenix Suns,,123,1.65,2.02
,Cleveland Cavaliers,Orlando Magic,109,116,1.41,2.56
,Indiana Pacers,Detroit Pistons,,129,1.11,5.25
,Philadelphia 76ers,New York Knicks,96,110,1.76,1.91
,Toronto Raptors,Brooklyn Nets,,121,1.78,1.89
,East,West,,211,1.87,1.57
,Portland Trail Blazers,Minnesota Timberwolves,91,128,4.22,1.17
,Utah Jazz,Golden State Warriors,137,140,2.02,1.67
,Memphis Grizzlies,Milwaukee Bucks,,113,6.10,1.08
,Golden State Warriors,Los Angeles Clippers,125,130,1.61,2.13
,Denver Nuggets,Sacramento Kings,98,102,1.44,2.46
,Phoenix Suns,Detroit Pistons,,116,1.08,5.88
,Utah Jazz,Los Angeles Lakers,122,138,1.46,2.42
,Dallas Mavericks,San Antonio Spurs,,116,1.13,4.63
,Memphis Grizzlies,Houston Rockets,,121,1.99,1.66
,New Orleans Pelicans,Washington Wizards,,133,1.07,6.20
,Boston Celtics,Brooklyn Nets,,136,1.12,4.88
,Cleveland Cavaliers,Chicago Bulls,,108,1.20,3.85
,Toronto Raptors,Indiana Pacers,125,127,2.08,1.61
,Charlotte Hornets,Atlanta Hawks,,122,2.92,1.34
,Orlando Magic,New York Knicks,,118,1.56,2.20
,Philadelphia 76ers,Miami Heat,104,109,1.64,2.07
,Los Angeles Lakers,Detroit Pistons,,125,1.11,5.18
,Phoenix Suns,Sacramento Kings,,130,1.46,2.40
,Portland Trail Blazers,Minnesota Timberwolves,109,121,3.61,1.22
,Milwaukee Bucks,Miami Heat,97,123,1.30,3.00
,Brooklyn Nets,Boston Celtics,110,118,3.33,1.25
,Orlando Magic,Oklahoma City Thunder,113,127,2.08,1.61
,Los Angeles Clippers,Minnesota Timberwolves,100,121,1.45,2.48
,Utah Jazz,Golden State Warriors,107,129,1.87,1.80
,Dallas Mavericks,Washington Wizards,,112,1.11,5.15
,Houston Rockets,New York Knicks,,105,1.81,1.83
,Memphis Grizzlies,New Orleans Pelicans,87,96,4.00,1.19
,Milwaukee Bucks,Denver Nuggets,,112,1.79,1.87
,Atlanta Hawks,Chicago Bulls,126,136,1.47,2.42
,Toronto Raptors,San Antonio Spurs,99,122,1.39,2.70
,Charlotte Hornets,Indiana Pacers,,111,4.35,1.16
,Cleveland Cavaliers,Philadelphia 76ers,121,123,1.12,5.02
,Oklahoma City Thunder,Sacramento Kings,,127,1.56,2.18
,Miami Heat,Boston Celtics,106,110,3.02,1.30
,Portland Trail Blazers,New Orleans Pelicans,84,93,3.45,1.23
,Golden State Warriors,Phoenix Suns,,113,1.92,1.75
,Atlanta Hawks,Houston Rockets,,122,1.30,3.01
,New York Knicks,Indiana Pacers,111,125,2.18,1.56
,Toronto Raptors,Cleveland Cavaliers,95,119,3.57,1.23
,Charlotte Hornets,Memphis Grizzlies,,115,2.49,1.43
,Orlando Magic,Chicago Bulls,,114,1.43,2.53
,Washington Wizards,Philadelphia 76ers,113,119,2.57,1.40
,Brooklyn Nets,San Antonio Spurs,,123,1.40,2.66
,Los Angeles Clippers,Detroit Pistons,,112,1.04,7.67
,Dallas Mavericks,Oklahoma City Thunder,,146,1.88,1.76
,Los Angeles Lakers,New Orleans Pelicans,,139,2.03,1.63
,Sacramento Kings,Denver Nuggets,,135,1.61,2.11
,Milwaukee Bucks,Charlotte Hornets,,120,1.04,7.82
,Boston Celtics,Washington Wizards,,133,1.03,8.67
,Toronto Raptors,Houston Rockets,,107,1.63,2.06
,Philadelphia 76ers,Atlanta Hawks,121,127,2.23,1.54
,Los Angeles Lakers,Denver Nuggets,106,114,2.14,1.59
,Portland Trail Blazers,Detroit Pistons,122,128,1.49,2.34
,Phoenix Suns,Utah Jazz,,129,1.42,2.51
,Memphis Grizzlies,Chicago Bulls,110,118,2.55,1.43
,Milwaukee Bucks,Minnesota Timberwolves,105,129,1.97,1.69
,Brooklyn Nets,Cleveland Cavaliers,95,118,3.08,1.30
,New York Knicks,Dallas Mavericks,108,122,2.73,1.37
,Indiana Pacers,Golden State Warriors,109,131,1.39,2.66
,Orlando Magic,San Antonio Spurs,,127,1.17,4.20
,Los Angeles Clippers,New Orleans Pelicans,106,117,1.43,2.54
,Sacramento Kings,Detroit Pistons,120,133,1.09,5.68
,Boston Celtics,Atlanta Hawks,,125,1.11,5.17
,Miami Heat,San Antonio Spurs,,116,1.26,3.32
,Philadelphia 76ers,Golden State Warriors,104,127,2.17,1.56
,Charlotte Hornets,Toronto Raptors,117,123,2.97,1.32
,Washington Wizards,Cleveland Cavaliers,106,114,5.12,1.12
,Phoenix Suns,Milwaukee Bucks,,114,1.40,2.69
,Utah Jazz,Oklahoma City Thunder,,124,2.19,1.59
,Chicago Bulls,Minnesota Timberwolves,,129,2.52,1.44
,Brooklyn Nets,Dallas Mavericks,107,119,2.17,1.59
,Miami Heat,Orlando Magic,,121,1.56,2.24
,New York Knicks,Memphis Grizzlies,,123,1.07,6.50
,Indiana Pacers,Houston Rockets,,132,1.27,3.28
,New Orleans Pelicans,Toronto Raptors,,138,1.16,4.52
,Atlanta Hawks,Los Angeles Clippers,144,149,2.29,1.51
,Brooklyn Nets,Golden State Warriors,98,109,1.85,1.79
,Charlotte Hornets,Los Angeles Lakers,118,124,6.02,1.08
,Cleveland Cavaliers,Sacramento Kings,,136,1.47,2.40
,Philadelphia 76ers,Dallas Mavericks,102,118,2.08,1.63
,Denver Nuggets,Portland Trail Blazers,,112,1.04,7.27
,Utah Jazz,Milwaukee Bucks,,123,1.69,2.01
,Minnesota Timberwolves,Houston Rockets,,111,1.27,3.32
,Oklahoma City Thunder,Toronto Raptors,,135,1.25,3.42
,Boston Celtics,Memphis Grizzlies,,131,1.02,10.33
,Charlotte Hornets,Indiana Pacers,99,115,4.78,1.13
,Miami Heat,Los Angeles Clippers,95,103,2.54,1.44
,Washington Wizards,Phoenix Suns,112,140,4.50,1.15
,Detroit Pistons,Orlando Magic,99,111,2.87,1.36
,Dallas Mavericks,Milwaukee Bucks,117,129,2.22,1.53
,New York Knicks,Los Angeles Lakers,105,113,1.63,2.04
,San Antonio Spurs,Cleveland Cavaliers,101,117,4.12,1.16
,Chicago Bulls,Sacramento Kings,115,123,1.77,1.85
,Atlanta Hawks,Golden State Warriors,,141,1.67,1.97
,Philadelphia 76ers,Brooklyn Nets,121,136,1.72,1.95
,Denver Nuggets,Portland Trail Blazers,,120,1.07,6.00
,Houston Rockets,Toronto Raptors,,135,1.47,2.35
,Memphis Grizzlies,Golden State Warriors,101,121,3.07,1.29
,Minnesota Timberwolves,Orlando Magic,106,108,1.32,2.88
,Oklahoma City Thunder,Charlotte Hornets,,126,1.05,6.70
,San Antonio Spurs,New Orleans Pelicans,113,114,3.25,1.26
,Atlanta Hawks,Phoenix Suns,,129,2.12,1.59
,Indiana Pacers,Sacramento Kings,122,133,2.25,1.51
,Detroit Pistons,Los Angeles Clippers,125,136,4.78,1.12
,Washington Wizards,Miami Heat,102,110,3.20,1.26
,Utah Jazz,Philadelphia 76ers,124,127,1.46,2.38
,Memphis Grizzlies,Cleveland Cavaliers,101,108,3.42,1.25
,Boston Celtics,Los Angeles Lakers,105,114,1.05,7.60
,New York Knicks,Indiana Pacers,,109,1.74,1.91
,Portland Trail Blazers,Milwaukee Bucks,,119,4.30,1.16
,Brooklyn Nets,Phoenix Suns,120,136,2.27,1.55
,Houston Rockets,New Orleans Pelicans,99,110,1.77,1.91
,Minnesota Timberwolves,Dallas Mavericks,,121,1.09,5.97
,Oklahoma City Thunder,Denver Nuggets,,105,1.39,2.63
,San Antonio Spurs,Orlando Magic,98,108,2.80,1.37
,Miami Heat,Sacramento Kings,,115,1.67,2.03
,Charlotte Hornets,Chicago Bulls,110,117,2.68,1.40
,Cleveland Cavaliers,Detroit Pistons,,128,1.09,5.78
,Washington Wizards,Los Angeles Clippers,109,125,4.00,1.19
,Golden State Warriors,Philadelphia 76ers,,119,1.72,1.91
,Chicago Bulls,Toronto Raptors,107,118,1.32,3.05
,Atlanta Hawks,Los Angeles Lakers,,138,1.41,2.67
,Boston Celtics,Indiana Pacers,,129,1.27,3.35
,New York Knicks,Utah Jazz,,118,1.62,2.13
,Portland Trail Blazers,Philadelphia 76ers,,130,2.60,1.39
,Denver Nuggets,Milwaukee Bucks,,113,1.51,2.25
,Dallas Mavericks,Orlando Magic,,131,1.53,2.23
,Houston Rockets,Los Angeles Lakers,,135,1.87,1.75
,Memphis Grizzlies,Sacramento Kings,94,103,4.25,1.15
,Oklahoma City Thunder,Minnesota Timberwolves,101,107,1.63,2.04
,San Antonio Spurs,Washington Wizards,113,118,1.54,2.20
,Boston Celtics,New Orleans Pelicans,,118,1.24,3.30
,Brooklyn Nets,Utah Jazz,,147,1.84,1.78
,Miami Heat,Phoenix Suns,105,118,1.65,2.00
,Charlotte Hornets,New York Knicks,92,113,3.71,1.20
,Cleveland Cavaliers,Los Angeles Clippers,,118,1.93,1.72
,Portland Trail Blazers,Chicago Bulls,96,104,2.61,1.39
,Atlanta Hawks,Toronto Raptors,,126,1.37,2.70
,Orlando Magic,Phoenix Suns,,113,1.92,1.73
,Indiana Pacers,Memphis Grizzlies,,116,1.29,3.06
,Detroit Pistons,Oklahoma City Thunder,,120,5.52,1.08
,Dallas Mavericks,Sacramento Kings,115,120,2.35,1.50
,Golden State Warriors,Los Angeles Lakers,144,145,1.74,1.93
,San Antonio Spurs,Minnesota Timberwolves,,113,4.42,1.15
,Milwaukee Bucks,New Orleans Pelicans,,141,1.55,2.24
,Boston Celtics,Los Angeles Clippers,96,115,1.31,3.01
,Charlotte Hornets,Utah Jazz,122,134,4.07,1.17
,Brooklyn Nets,Houston Rockets,,106,1.51,2.35
,Denver Nuggets,Philadelphia 76ers,,111,1.26,3.33
,New York Knicks,Miami Heat,,125,1.49,2.44
,Detroit Pistons,Washington Wizards,104,118,1.56,2.20
,San Antonio Spurs,Portland Trail Blazers,,116,1.45,2.48
,Memphis Grizzlies,Orlando Magic,,107,2.81,1.36
,Milwaukee Bucks,Cleveland Cavaliers,100,112,1.40,2.55
,New Orleans Pelicans,Oklahoma City Thunder,83,107,1.93,1.71
,Toronto Raptors,Los Angeles Clippers,107,127,3.26,1.27
,Atlanta Hawks,Dallas Mavericks,143,148,1.70,1.94
,Charlotte Hornets,Houston Rockets,104,138,2.50,1.46
,Indiana Pacers,Phoenix Suns,,133,2.48,1.46
,Los Angeles Lakers,Chicago Bulls,,141,1.37,2.69
,Golden State Warriors,Sacramento Kings,133,134,1.93,1.74
,Brooklyn Nets,Minnesota Timberwolves,94,96,2.28,1.52
,Miami Heat,Boston Celtics,110,143,3.34,1.26
,New York Knicks,Denver Nuggets,,122,2.05,1.62
,Indiana Pacers,Philadelphia 76ers,,134,2.31,1.50
,Washington Wizards,Utah Jazz,108,123,3.00,1.31
,Golden State Warriors,Atlanta Hawks,,134,1.36,2.77
,San Antonio Spurs,Oklahoma City Thunder,114,140,3.63,1.23
,Dallas Mavericks,Phoenix Suns,109,132,2.01,1.68
,Houston Rockets,Portland Trail Blazers,131,137,1.18,4.02
,Milwaukee Bucks,Cleveland Cavaliers,,126,1.33,2.92
,Miami Heat,Memphis Grizzlies,96,105,1.15,4.48
,Detroit Pistons,Charlotte Hornets,,113,1.64,2.05
,Washington Wizards,Minnesota Timberwolves,107,118,4.13,1.17
,Los Angeles Clippers,Los Angeles Lakers,,127,1.21,3.82
,New Orleans Pelicans,Utah Jazz,,153,1.35,2.92
,Oklahoma City Thunder,Portland Trail Blazers,,111,1.10,5.77
,Brooklyn Nets,New York Knicks,103,108,2.23,1.55
,Indiana Pacers,Denver Nuggets,109,114,2.46,1.46
,Sacramento Kings,Atlanta Hawks,,122,1.26,3.35
,Phoenix Suns,Chicago Bulls,,115,1.42,2.54
,Dallas Mavericks,Boston Celtics,110,119,2.04,1.66
,Minnesota Timberwolves,Charlotte Hornets,125,128,1.07,5.87
,Toronto Raptors,Memphis Grizzlies,100,108,1.33,2.97
,Detroit Pistons,Milwaukee Bucks,113,122,5.40,1.11
,Orlando Magic,Cleveland Cavaliers,99,126,2.06,1.66
,Philadelphia 76ers,San Antonio Spurs,76,133,1.09,6.12
,Los Angeles Lakers,Portland Trail Blazers,,134,1.14,4.72
,Phoenix Suns,Indiana Pacers,,117,1.36,2.78
,Houston Rockets,Boston Celtics,107,116,5.38,1.11
,Orlando Magic,Miami Heat,,105,1.79,1.86
,Washington Wizards,Denver Nuggets,104,113,5.38,1.10
,Los Angeles Clippers,Brooklyn Nets,,125,1.16,4.17
,Chicago Bulls,Memphis Grizzlies,,125,1.27,3.19
,Houston Rockets,Utah Jazz,,127,1.69,1.94
,Minnesota Timberwolves,Oklahoma City Thunder,97,102,1.59,2.10
,Atlanta Hawks,Cleveland Cavaliers,95,116,1.98,1.67
,New York Knicks,Toronto Raptors,,126,1.29,3.06
,Charlotte Hornets,Philadelphia 76ers,89,97,4.82,1.12
,Washington Wizards,San Antonio Spurs,127,131,1.65,2.00
,Detroit Pistons,Milwaukee Bucks,135,141,6.00,1.07
,Los Angeles Lakers,Brooklyn Nets,112,130,1.30,3.03
,Portland Trail Blazers,Indiana Pacers,,118,3.37,1.25
,Miami Heat,Atlanta Hawks,108,109,1.30,2.98
,New Orleans Pelicans,Phoenix Suns,109,123,1.66,1.99
,Boston Celtics,Denver Nuggets,100,102,1.31,3.07
,Charlotte Hornets,San Antonio Spurs,,124,1.48,2.38
,Orlando Magic,Philadelphia 76ers,109,124,2.52,1.43
,Minnesota Timberwolves,Memphis Grizzlies,,118,1.12,5.05
,Sacramento Kings,Indiana Pacers,121,126,1.25,3.35
,Utah Jazz,Oklahoma City Thunder,129,134,2.13,1.58
,New York Knicks,Washington Wizards,,113,1.12,4.97
,Toronto Raptors,Chicago Bulls,110,116,1.97,1.69
,Portland Trail Blazers,Brooklyn Nets,,105,2.52,1.43
,Los Angeles Lakers,Dallas Mavericks,,127,1.59,2.12
,New Orleans Pelicans,Charlotte Hornets,,132,1.10,5.08
,Atlanta Hawks,Orlando Magic,,106,1.49,2.32
,Boston Celtics,San Antonio Spurs,,117,1.05,6.90
,Cleveland Cavaliers,Milwaukee Bucks,,135,1.70,1.94
,New York Knicks,Houston Rockets,,109,1.31,2.95
,Toronto Raptors,Miami Heat,,121,2.13,1.58
,Detroit Pistons,Minnesota Timberwolves,117,124,5.47,1.10
,Los Angeles Clippers,Oklahoma City Thunder,,128,1.39,2.66
,Phoenix Suns,Sacramento Kings,,119,1.51,2.25
,Philadelphia 76ers,Denver Nuggets,76,126,1.73,1.92
,Los Angeles Lakers,Oklahoma City Thunder,,112,2.05,1.64
,Utah Jazz,Indiana Pacers,,132,1.33,3.00
,Brooklyn Nets,Miami Heat,95,96,1.90,1.73
,Toronto Raptors,Boston Celtics,96,105,2.85,1.34
,Cleveland Cavaliers,Chicago Bulls,,109,1.50,2.37
,Memphis Grizzlies,Golden State Warriors,,116,3.20,1.29
,Atlanta Hawks,San Antonio Spurs,,109,1.26,3.32
,New York Knicks,Orlando Magic,94,98,1.41,2.62
,Washington Wizards,Detroit Pistons,117,129,1.40,2.67
,Dallas Mavericks,New Orleans Pelicans,,125,2.35,1.48
,Philadelphia 76ers,Houston Rockets,76,124,1.25,3.43
,Portland Trail Blazers,Phoenix Suns,116,127,5.68,1.07
,Milwaukee Bucks,Sacramento Kings,,143,1.50,2.26
,Minnesota Timberwolves,Los Angeles Clippers,,109,1.79,1.82
,Miami Heat,Charlotte Hornets,,104,1.21,3.63
,Denver Nuggets,Indiana Pacers,,117,1.16,4.17
,Utah Jazz,Los Angeles Lakers,,132,1.60,2.07
,Dallas Mavericks,New Orleans Pelicans,108,118,1.40,2.54
,San Antonio Spurs,Chicago Bulls,116,122,2.81,1.34
,Memphis Grizzlies,New York Knicks,94,106,4.33,1.15
,Milwaukee Bucks,Golden State Warriors,,129,1.09,5.58
,Oklahoma City Thunder,Orlando Magic,,112,1.14,4.52
,Atlanta Hawks,Washington Wizards,99,127,1.26,3.17
,Boston Celtics,Houston Rockets,,145,1.05,7.12
,Denver Nuggets,New Orleans Pelicans,,125,1.37,2.69
,Utah Jazz,Toronto Raptors,,145,1.70,1.93
,Chicago Bulls,Golden State Warriors,131,140,1.59,2.12
,Memphis Grizzlies,Los Angeles Clippers,119,128,3.28,1.24
,Miami Heat,Orlando Magic,,99,1.75,1.87
,Minnesota Timberwolves,Portland Trail Blazers,,116,1.04,7.30
,San Antonio Spurs,Charlotte Hornets,,135,1.68,1.95
,Atlanta Hawks,Indiana Pacers,108,126,1.41,2.58
,Detroit Pistons,Houston Rockets,110,112,3.50,1.23
,Philadelphia 76ers,Sacramento Kings,76,112,1.77,1.85
,Los Angeles Lakers,Phoenix Suns,109,127,1.91,1.73
,Dallas Mavericks,New York Knicks,,128,2.39,1.45
,Oklahoma City Thunder,Portland Trail Blazers,,139,1.08,5.62
,Milwaukee Bucks,Boston Celtics,,135,1.64,2.04
,Cleveland Cavaliers,Brooklyn Nets,,111,1.55,2.31
,Los Angeles Clippers,Toronto Raptors,,126,1.11,4.87
,Utah Jazz,Denver Nuggets,,124,2.80,1.35
,Golden State Warriors,New Orleans Pelicans,105,141,2.04,1.62
,Chicago Bulls,Houston Rockets,,124,1.54,2.19
,Atlanta Hawks,Philadelphia 76ers,,139,1.75,1.89
,Miami Heat,Oklahoma City Thunder,120,128,2.42,1.46
,Boston Celtics,Minnesota Timberwolves,,127,1.15,4.28
,Charlotte Hornets,Sacramento Kings,98,123,3.27,1.26
,Detroit Pistons,San Antonio Spurs,108,130,2.20,1.57
,Indiana Pacers,Washington Wizards,,112,1.26,3.32
,Los Angeles Lakers,Toronto Raptors,,132,1.47,2.43
,Dallas Mavericks,Memphis Grizzlies,103,120,1.20,3.76
,New York Knicks,Portland Trail Blazers,,112,1.10,5.22
,Detroit Pistons,Sacramento Kings,110,131,4.40,1.15
,Orlando Magic,Minnesota Timberwolves,92,113,2.55,1.40
,Los Angeles Clippers,Phoenix Suns,,138,1.43,2.48
,Milwaukee Bucks,Utah Jazz,116,132,1.24,3.38
,Miami Heat,Houston Rockets,,120,1.50,2.30
,Charlotte Hornets,Chicago Bulls,112,119,2.97,1.32
,Indiana Pacers,Boston Celtics,,133,2.17,1.57
,Washington Wizards,Oklahoma City Thunder,128,136,4.65,1.13
,Los Angeles Lakers,Los Angeles Clippers,,106,2.35,1.49
,Golden State Warriors,Toronto Raptors,118,133,1.66,1.99
,Denver Nuggets,Detroit Pistons,,131,1.05,7.17
,Phoenix Suns,Memphis Grizzlies,115,121,1.28,3.22
,Dallas Mavericks,Minnesota Timberwolves,,115,1.99,1.68
,Orlando Magic,Atlanta Hawks,,117,2.02,1.67
,Sacramento Kings,New Orleans Pelicans,100,133,1.47,2.35
,Brooklyn Nets,Portland Trail Blazers,127,134,1.22,3.52
,Cleveland Cavaliers,San Antonio Spurs,,117,1.16,4.23
,Houston Rockets,Milwaukee Bucks,,112,2.93,1.33
,Philadelphia 76ers,Utah Jazz,109,120,1.34,2.79
,Indiana Pacers,Boston Celtics,101,118,2.88,1.33
,Washington Wizards,New York Knicks,105,121,3.70,1.21
,Golden State Warriors,Detroit Pistons,,113,1.17,4.17
,Los Angeles Lakers,Memphis Grizzlies,113,127,1.51,2.31
,Sacramento Kings,Toronto Raptors,,135,1.49,2.37
,Denver Nuggets,Orlando Magic,120,122,1.18,4.05
,Phoenix Suns,Miami Heat,,113,1.62,2.08
,Dallas Mavericks,Portland Trail Blazers,,139,1.30,3.12
,Chicago Bulls,Charlotte Hornets,,104,1.20,3.75
,Houston Rockets,Minnesota Timberwolves,95,122,2.27,1.51
,New Orleans Pelicans,Los Angeles Clippers,95,111,1.85,1.81
,Brooklyn Nets,Oklahoma City Thunder,,124,2.40,1.45
,Cleveland Cavaliers,Washington Wizards,,114,1.17,4.12
,Philadelphia 76ers,New York Knicks,92,128,1.39,2.68
,Boston Celtics,Utah Jazz,,126,1.07,6.12
,Indiana Pacers,Atlanta Hawks,,150,1.59,2.11
,Golden State Warriors,Denver Nuggets,127,130,2.24,1.51
,San Antonio Spurs,Milwaukee Bucks,121,125,4.47,1.12
,Los Angeles Lakers,Miami Heat,96,110,1.40,2.59
,Sacramento Kings,Orlando Magic,,138,1.41,2.54
,Phoenix Suns,Los Angeles Clippers,122,131,2.32,1.51
,Utah Jazz,Detroit Pistons,,154,1.24,3.52
,Dallas Mavericks,Portland Trail Blazers,,126,1.13,4.60
,New York Knicks,Chicago Bulls,,116,1.25,3.24
,Houston Rockets,Brooklyn Nets,,112,1.48,2.34
,Memphis Grizzlies,Toronto Raptors,111,116,1.76,1.87
,Minnesota Timberwolves,New Orleans Pelicans,106,117,1.39,2.60
,Atlanta Hawks,Oklahoma City Thunder,,141,1.80,1.84
,Cleveland Cavaliers,Washington Wizards,,140,1.20,3.67
,Indiana Pacers,Milwaukee Bucks,,142,2.20,1.57
,Golden State Warriors,Orlando Magic,,121,1.54,2.26
,Sacramento Kings,Charlotte Hornets,104,111,1.06,6.82
,Memphis Grizzlies,San Antonio Spurs,,106,1.12,4.68
,New Orleans Pelicans,Brooklyn Nets,,112,1.40,2.64
,Oklahoma City Thunder,Boston Celtics,,127,2.26,1.51
,Philadelphia 76ers,Chicago Bulls,76,110,1.18,4.10
,Los Angeles Clippers,Miami Heat,,121,1.24,3.32
,Denver Nuggets,Charlotte Hornets,,111,1.03,7.52
,Phoenix Suns,Portland Trail Blazers,,109,1.19,3.74
,Utah Jazz,Dallas Mavericks,,127,2.38,1.46
,Houston Rockets,Detroit Pistons,,136,1.21,3.63
,Milwaukee Bucks,Indiana Pacers,113,122,1.25,3.31
,Toronto Raptors,Cleveland Cavaliers,,124,1.61,2.08
,New York Knicks,Minnesota Timberwolves,,112,1.87,1.75
,Memphis Grizzlies,Sacramento Kings,92,123,1.80,1.87
,Phoenix Suns,Orlando Magic,,112,1.40,2.64
,New Orleans Pelicans,Los Angeles Lakers,,129,1.37,2.73
,Oklahoma City Thunder,Brooklyn Nets,,124,1.30,3.13
,San Antonio Spurs,Boston Celtics,101,134,6.45,1.06
,Washington Wizards,Atlanta Hawks,126,130,2.84,1.35
,Golden State Warriors,Dallas Mavericks,122,132,1.51,2.31
,Chicago Bulls,Philadelphia 76ers,,105,1.78,1.87
,Minnesota Timberwolves,Los Angeles Lakers,,108,1.49,2.34
,Indiana Pacers,New York Knicks,,140,1.49,2.30
,Detroit Pistons,Toronto Raptors,,129,2.23,1.55
,Utah Jazz,Miami Heat,,117,2.15,1.57
,Los Angeles Clippers,Memphis Grizzlies,,117,1.52,2.25
,Portland Trail Blazers,San Antonio Spurs,,134,1.43,2.47
,Denver Nuggets,Oklahoma City Thunder,93,119,1.72,1.93
,Phoenix Suns,Charlotte Hornets,,133,1.05,6.60
,Houston Rockets,Philadelphia 76ers,127,131,1.91,1.72
,Atlanta Hawks,Sacramento Kings,110,117,1.92,1.74
,Boston Celtics,Toronto Raptors,,120,1.42,2.48
,Cleveland Cavaliers,Milwaukee Bucks,111,119,2.57,1.40
,Orlando Magic,New York Knicks,,117,1.81,1.81
,Washington Wizards,Brooklyn Nets,,110,2.72,1.37
,Los Angeles Lakers,Charlotte Hornets,,133,1.09,5.47
,Golden State Warriors,Miami Heat,102,114,1.36,2.74
,Portland Trail Blazers,San Antonio Spurs,105,118,1.60,2.11
,Denver Nuggets,Memphis Grizzlies,,142,1.21,3.64
,Chicago Bulls,Indiana Pacers,104,120,1.86,1.76
,Minnesota Timberwolves,Dallas Mavericks,,118,1.09,5.27
,New Orleans Pelicans,Utah Jazz,,112,1.21,3.61
