date,home_team,away_team,home_score,away_score,home_odds,away_odds
,Miami Heat,Atlanta Hawks,105,116,1.44,2.49
,Dallas Mavericks,San Antonio Spurs,117,138,1.50,2.30
,Denver Nuggets,Sacramento Kings,,109,2.48,1.43
,Los Angeles Lakers,Utah Jazz,,128,1.04,7.02
,Minnesota Timberwolves,New Orleans Pelicans,,113,1.57,2.14
,Oklahoma City Thunder,Memphis Grizzlies,,115,1.66,2.00
,Phoenix Suns,Los Angeles Clippers,114,119,4.07,1.16
,Portland Trail Blazers,Golden State Warriors,101,157,7.65,1.03
,Boston Celtics,Atlanta Hawks,,120,1.44,2.36
,Brooklyn Nets,Philadelphia 76ers,105,134,1.70,1.89
,Cleveland Cavaliers,Charlotte Hornets,95,106,1.37,2.76
,Chicago Bulls,Detroit Pistons,,103,1.21,3.73
,Miami Heat,Orlando Magic,,123,1.41,2.59
,New York Knicks,Indiana Pacers,136,141,1.17,4.10
,Toronto Raptors,Milwaukee Bucks,,121,1.55,2.22
,Washington Wizards,Houston Rockets,109,114,2.29,1.52
,Los Angeles Clippers,Portland Trail Blazers,,136,1.03,8.95
,San Antonio Spurs,Minnesota Timberwolves,131,151,7.28,1.05
,Utah Jazz,Denver Nuggets,,118,4.13,1.17
,Los Angeles Lakers,Phoenix Suns,,121,1.08,6.05
,Sacramento Kings,Golden State Warriors,97,119,4.55,1.13
,Dallas Mavericks,Chicago Bulls,112,115,1.69,1.98
,Milwaukee Bucks,Memphis Grizzlies,114,137,3.48,1.24
,New Orleans Pelicans,New York Knicks,,113,1.23,3.54
,Atlanta Hawks,Philadelphia 76ers,131,136,1.11,5.23
,Boston Celtics,Toronto Raptors,,121,1.96,1.71
,Brooklyn Nets,Orlando Magic,,101,1.19,4.03
,Charlotte Hornets,Houston Rockets,109,112,2.47,1.43
,Indiana Pacers,Detroit Pistons,115,122,1.36,2.74
,Washington Wizards,Miami Heat,,114,2.28,1.51
,Phoenix Suns,Denver Nuggets,,119,1.09,5.38
,Utah Jazz,Oklahoma City Thunder,98,114,3.10,1.28
,San Antonio Spurs,Portland Trail Blazers,,129,1.43,2.55
,Philadelphia 76ers,Miami Heat,101,129,1.68,2.00
,Orlando Magic,Cleveland Cavaliers,94,118,1.39,2.61
,Los Angeles Clippers,Los Angeles Lakers,,125,1.86,1.79
,Dallas Mavericks,Sacramento Kings,,123,1.35,2.83
,New Orleans Pelicans,Memphis Grizzlies,,138,1.34,2.90
,Atlanta Hawks,Washington Wizards,,134,1.09,5.80
,Boston Celtics,Toronto Raptors,,97,1.83,1.83
,Milwaukee Bucks,Chicago Bulls,,105,1.40,2.57
,Detroit Pistons,Brooklyn Nets,108,123,4.38,1.13
,Indiana Pacers,New York Knicks,129,138,2.33,1.51
,Golden State Warriors,Oklahoma City Thunder,,136,1.28,3.10
,Phoenix Suns,San Antonio Spurs,,115,1.02,8.50
,Utah Jazz,Los Angeles Lakers,133,135,4.33,1.15
,Chicago Bulls,Atlanta Hawks,105,123,1.40,2.69
,Houston Rockets,Denver Nuggets,,124,4.97,1.14
,Memphis Grizzlies,Portland Trail Blazers,,119,1.04,8.50
,New Orleans Pelicans,Sacramento Kings,103,121,1.52,2.33
,Philadelphia 76ers,Boston Celtics,76,103,1.55,2.28
,Brooklyn Nets,Minnesota Timberwolves,102,107,2.21,1.56
,Charlotte Hornets,Toronto Raptors,100,120,7.80,1.04
,Detroit Pistons,Miami Heat,105,118,6.45,1.07
,Orlando Magic,Cleveland Cavaliers,113,117,2.34,1.51
,Washington Wizards,Milwaukee Bucks,128,140,6.03,1.08
,Denver Nuggets,Golden State Warriors,,112,2.27,1.53
,Cleveland Cavaliers,Indiana Pacers,,115,1.10,5.67
,Milwaukee Bucks,Philadelphia 76ers,,117,1.42,2.56
,Houston Rockets,Los Angeles Lakers,109,134,5.23,1.10
,Oklahoma City Thunder,Phoenix Suns,118,128,2.55,1.40
,Atlanta Hawks,Dallas Mavericks,,132,1.60,2.12
,New York Knicks,Washington Wizards,,118,1.14,4.93
,Orlando Magic,Detroit Pistons,,128,1.14,4.57
,Sacramento Kings,San Antonio Spurs,134,142,1.04,7.85
,Brooklyn Nets,Utah Jazz,,111,1.27,3.21
,Chicago Bulls,Memphis Grizzlies,,128,1.85,1.77
,Minnesota Timberwolves,Portland Trail Blazers,105,107,1.02,8.53
,Charlotte Hornets,Toronto Raptors,108,128,7.35,1.06
,New Orleans Pelicans,Los Angeles Clippers,,122,1.56,2.26
,Miami Heat,Dallas Mavericks,,129,2.00,1.68
,Phoenix Suns,Denver Nuggets,,100,1.09,5.48
,Golden State Warriors,San Antonio Spurs,,130,1.03,7.98
,Portland Trail Blazers,Sacramento Kings,114,138,6.62,1.05
,Houston Rockets,Detroit Pistons,,121,1.37,2.76
,Memphis Grizzlies,Los Angeles Clippers,,108,1.43,2.56
,Minnesota Timberwolves,Los Angeles Lakers,111,123,1.93,1.74
,Boston Celtics,Utah Jazz,,122,1.06,6.37
,Brooklyn Nets,Atlanta Hawks,,124,1.92,1.75
,Cleveland Cavaliers,New York Knicks,116,130,1.55,2.23
,Charlotte Hornets,Chicago Bulls,91,121,4.48,1.14
,Indiana Pacers,Oklahoma City Thunder,,121,2.54,1.41
,Philadelphia 76ers,Toronto Raptors,76,117,1.48,2.33
,Washington Wizards,Orlando Magic,109,116,2.43,1.44
,Denver Nuggets,New Orleans Pelicans,88,107,1.69,1.96
,Milwaukee Bucks,Boston Celtics,99,140,1.66,2.06
,Phoenix Suns,Minnesota Timberwolves,,107,1.36,2.81
,Portland Trail Blazers,Sacramento Kings,80,120,6.55,1.05
,Chicago Bulls,Los Angeles Lakers,110,121,2.31,1.51
,Memphis Grizzlies,Los Angeles Clippers,132,141,1.70,1.97
,Oklahoma City Thunder,Detroit Pistons,,107,1.15,4.55
,San Antonio Spurs,Utah Jazz,117,128,2.01,1.68
,Brooklyn Nets,Houston Rockets,,123,1.13,4.88
,New York Knicks,Miami Heat,,101,1.40,2.65
,Philadelphia 76ers,Dallas Mavericks,76,116,1.38,2.72
,Indiana Pacers,Milwaukee Bucks,136,149,5.95,1.09
,Golden State Warriors,New Orleans Pelicans,,120,1.22,3.54
,Memphis Grizzlies,Orlando Magic,,113,1.34,2.87
,Oklahoma City Thunder,Charlotte Hornets,134,137,1.18,4.03
,Atlanta Hawks,Cleveland Cavaliers,,120,1.66,2.08
,Toronto Raptors,Miami Heat,,106,1.41,2.64
,Washington Wizards,Boston Celtics,,130,4.63,1.14
,Los Angeles Clippers,Chicago Bulls,,124,1.48,2.34
,Portland Trail Blazers,New Orleans Pelicans,90,124,4.80,1.13
,Sacramento Kings,Minnesota Timberwolves,115,119,1.38,2.78
,Denver Nuggets,Philadelphia 76ers,,116,1.27,3.37
,Utah Jazz,Phoenix Suns,103,117,2.52,1.44
,New York Knicks,Houston Rockets,,137,1.09,5.67
,Detroit Pistons,Milwaukee Bucks,117,126,5.75,1.08
,Indiana Pacers,Dallas Mavericks,104,127,3.14,1.27
,Golden State Warriors,Minnesota Timberwolves,96,99,1.39,2.75
,Portland Trail Blazers,Oklahoma City Thunder,112,118,4.18,1.17
,Atlanta Hawks,Memphis Grizzlies,119,123,2.00,1.68
,Boston Celtics,San Antonio Spurs,,137,1.05,7.08
,Cleveland Cavaliers,Houston Rockets,,108,1.07,6.30
,Orlando Magic,Brooklyn Nets,,119,1.74,1.93
,Toronto Raptors,Washington Wizards,,114,1.17,4.40
,Los Angeles Lakers,Chicago Bulls,108,118,1.39,2.65
,Charlotte Hornets,Dallas Mavericks,,110,5.40,1.10
,Los Angeles Clippers,New Orleans Pelicans,110,131,1.44,2.43
,Phoenix Suns,Philadelphia 76ers,,125,1.76,1.86
,Sacramento Kings,Utah Jazz,,121,1.22,3.53
,Denver Nuggets,Milwaukee Bucks,,129,1.56,2.16
,Miami Heat,Brooklyn Nets,100,129,1.38,2.69
,Atlanta Hawks,Indiana Pacers,,143,1.17,4.22
,Los Angeles Lakers,Oklahoma City Thunder,,116,1.56,2.20
,Golden State Warriors,Philadelphia 76ers,,120,1.49,2.31
,Portland Trail Blazers,Chicago Bulls,96,124,3.10,1.28
,Sacramento Kings,Phoenix Suns,,135,1.52,2.25
,Utah Jazz,Milwaukee Bucks,116,144,3.72,1.22
,Dallas Mavericks,Charlotte Hornets,109,117,1.05,7.37
,Memphis Grizzlies,Houston Rockets,,151,1.08,5.87
,Toronto Raptors,Detroit Pistons,,118,1.06,6.62
,Boston Celtics,Indiana Pacers,,120,1.14,4.48
,Washington Wizards,San Antonio Spurs,,136,1.22,3.49
,Los Angeles Clippers,Oklahoma City Thunder,,127,1.45,2.41
,New Orleans Pelicans,Charlotte Hornets,,115,1.21,3.57
,Brooklyn Nets,Cleveland Cavaliers,114,116,2.22,1.53
,Orlando Magic,New York Knicks,,111,2.05,1.63
,Los Angeles Lakers,Phoenix Suns,,122,1.76,1.87
,Utah Jazz,Portland Trail Blazers,115,127,1.43,2.54
,Chicago Bulls,Philadelphia 76ers,91,116,1.96,1.71
,Memphis Grizzlies,Houston Rockets,,130,1.09,5.70
,Milwaukee Bucks,San Antonio Spurs,,130,1.02,10.00
,Minnesota Timberwolves,Atlanta Hawks,,125,1.49,2.38
,Dallas Mavericks,Golden State Warriors,125,127,2.13,1.60
,Miami Heat,New York Knicks,,127,1.71,1.96
,Toronto Raptors,Indiana Pacers,114,118,1.19,4.17
,Washington Wizards,Denver Nuggets,104,118,3.68,1.22
,Los Angeles Clippers,Oklahoma City Thunder,100,101,1.32,2.91
,Sacramento Kings,Boston Celtics,109,132,2.53,1.45
,New Orleans Pelicans,San Antonio Spurs,,119,1.08,5.68
,Atlanta Hawks,Detroit Pistons,,129,1.07,5.98
,Brooklyn Nets,Cleveland Cavaliers,109,115,2.27,1.50
,Orlando Magic,Washington Wizards,,122,1.81,1.84
,Utah Jazz,Sacramento Kings,,128,2.95,1.32
,Houston Rockets,Golden State Warriors,108,121,4.60,1.12
,Memphis Grizzlies,Dallas Mavericks,,112,1.51,2.30
,New York Knicks,Minnesota Timberwolves,134,140,1.22,3.82
,Charlotte Hornets,Indiana Pacers,,115,2.03,1.68
,Philadelphia 76ers,Chicago Bulls,105,109,1.23,3.74
,Los Angeles Lakers,Orlando Magic,,111,1.34,2.84
,Portland Trail Blazers,Los Angeles Clippers,102,117,2.39,1.49
,Milwaukee Bucks,Toronto Raptors,,118,1.28,3.17
,Houston Rockets,New Orleans Pelicans,107,117,2.59,1.39
,Detroit Pistons,Miami Heat,100,112,3.97,1.17
,San Antonio Spurs,Atlanta Hawks,,126,4.07,1.18
,Brooklyn Nets,Denver Nuggets,102,108,2.10,1.59
,Oklahoma City Thunder,Phoenix Suns,,124,1.77,1.84
,Utah Jazz,Boston Celtics,,118,2.39,1.47
,Chicago Bulls,Miami Heat,,113,1.98,1.66
,Memphis Grizzlies,Golden State Warriors,,133,1.89,1.72
,Washington Wizards,Sacramento Kings,118,132,2.39,1.45
,Indiana Pacers,Philadelphia 76ers,121,141,2.41,1.45
,Toronto Raptors,Minnesota Timberwolves,,122,1.18,3.88
,Los Angeles Clippers,Orlando Magic,108,113,1.33,2.97
,New York Knicks,Denver Nuggets,,116,1.79,1.81
,Los Angeles Lakers,Dallas Mavericks,110,111,1.54,2.18
,Portland Trail Blazers,Boston Celtics,112,126,2.74,1.35
,Chicago Bulls,Minnesota Timberwolves,,139,1.63,2.06
,Houston Rockets,New Orleans Pelicans,,114,2.59,1.40
,San Antonio Spurs,Memphis Grizzlies,120,126,3.54,1.23
,Atlanta Hawks,Golden State Warriors,,127,1.57,2.19
,Cleveland Cavaliers,Washington Wizards,,117,1.42,2.55
,Charlotte Hornets,Philadelphia 76ers,82,121,4.17,1.16
,Phoenix Suns,Orlando Magic,,116,1.26,3.44
,Milwaukee Bucks,Indiana Pacers,123,139,1.08,5.53
,Brooklyn Nets,Sacramento Kings,96,101,1.60,2.13
,Toronto Raptors,Oklahoma City Thunder,,128,1.34,2.83
,Detroit Pistons,Denver Nuggets,100,119,7.23,1.05
,Los Angeles Clippers,Golden State Warriors,,134,1.60,2.07
,San Antonio Spurs,Dallas Mavericks,128,137,2.34,1.52
,Chicago Bulls,Sacramento Kings,114,117,1.89,1.73
,Houston Rockets,Los Angeles Lakers,,114,2.09,1.59
,Minnesota Timberwolves,Boston Celtics,102,104,2.53,1.45
,Cleveland Cavaliers,Philadelphia 76ers,109,118,2.07,1.64
,Miami Heat,Memphis Grizzlies,,138,1.50,2.34
,Phoenix Suns,Milwaukee Bucks,104,116,1.89,1.76
,Portland Trail Blazers,New York Knicks,107,123,2.01,1.66
,New Orleans Pelicans,Los Angeles Lakers,108,123,1.78,1.90
,Oklahoma City Thunder,Brooklyn Nets,,121,1.78,1.91
,San Antonio Spurs,Orlando Magic,,132,3.09,1.31
,Toronto Raptors,Denver Nuggets,,125,1.92,1.73
,Charlotte Hornets,Cleveland Cavaliers,104,120,2.59,1.40
,Washington Wizards,Detroit Pistons,,117,1.08,5.88
,Golden State Warriors,Phoenix Suns,,123,1.47,2.33
,Sacramento Kings,Milwaukee Bucks,124,133,2.20,1.54
,Houston Rockets,Boston Celtics,,111,5.97,1.08
,Atlanta Hawks,Minnesota Timberwolves,115,136,1.45,2.40
,Dallas Mavericks,Memphis Grizzlies,88,104,2.27,1.50
,Miami Heat,Utah Jazz,,119,1.23,3.38
,Detroit Pistons,Indiana Pacers,,117,2.27,1.52
,Los Angeles Lakers,New York Knicks,108,112,1.63,2.07
,New Orleans Pelicans,Portland Trail Blazers,,127,1.64,2.00
,San Antonio Spurs,Oklahoma City Thunder,90,102,2.18,1.57
,Philadelphia 76ers,Washington Wizards,76,112,1.28,3.10
,Charlotte Hornets,Cleveland Cavaliers,108,114,4.40,1.14
,Denver Nuggets,Brooklyn Nets,120,122,1.22,3.59
,Phoenix Suns,Sacramento Kings,119,128,1.52,2.23
,Golden State Warriors,Milwaukee Bucks,,125,1.57,2.18
,New Orleans Pelicans,Oklahoma City Thunder,96,110,1.80,1.85
,Houston Rockets,Chicago Bulls,111,119,3.28,1.26
,Memphis Grizzlies,Dallas Mavericks,,112,1.28,3.16
,Atlanta Hawks,Boston Celtics,125,134,2.46,1.45
,Charlotte Hornets,Utah Jazz,111,119,1.88,1.76
,Detroit Pistons,Indiana Pacers,115,121,2.17,1.57
,Orlando Magic,Miami Heat,,126,2.01,1.66
,Los Angeles Clippers,New York Knicks,,106,1.43,2.46
,Los Angeles Lakers,Toronto Raptors,,122,2.03,1.62
,Miami Heat,Cleveland Cavaliers,,119,1.63,2.07
,Minnesota Timberwolves,Brooklyn Nets,123,124,1.49,2.36
,San Antonio Spurs,Denver Nuggets,,128,6.13,1.08
,Philadelphia 76ers,Portland Trail Blazers,76,120,1.21,3.77
,Washington Wizards,Atlanta Hawks,107,114,1.89,1.75
,Sacramento Kings,New York Knicks,,122,1.67,2.00
,Milwaukee Bucks,Brooklyn Nets,,118,1.19,4.10
,Memphis Grizzlies,Golden State Warriors,,131,2.05,1.64
,Detroit Pistons,Charlotte Hornets,103,113,2.24,1.54
,Indiana Pacers,Houston Rockets,,134,1.17,4.23
,Orlando Magic,Utah Jazz,124,131,1.53,2.24
,Los Angeles Clippers,Toronto Raptors,,108,1.62,2.08
,Denver Nuggets,Chicago Bulls,96,117,1.22,3.49
,Phoenix Suns,Oklahoma City Thunder,,132,1.09,5.80
,Boston Celtics,Portland Trail Blazers,,115,1.19,4.13
,Miami Heat,Cleveland Cavaliers,100,104,1.96,1.73
,New Orleans Pelicans,Dallas Mavericks,,113,2.07,1.65
,Washington Wizards,Atlanta Hawks,120,122,2.08,1.60
,Los Angeles Lakers,Memphis Grizzlies,,112,1.87,1.74
,Dallas Mavericks,Utah Jazz,,120,1.14,4.30
,Houston Rockets,Brooklyn Nets,96,118,2.86,1.34
,Oklahoma City Thunder,Golden State Warriors,,137,2.29,1.50
,Minnesota Timberwolves,Philadelphia 76ers,94,117,1.57,2.14
,New York Knicks,Charlotte Hornets,105,112,1.18,3.97
,Detroit Pistons,Washington Wizards,117,119,4.18,1.17
,Orlando Magic,Milwaukee Bucks,123,134,2.02,1.66
,Sacramento Kings,New Orleans Pelicans,,123,1.43,2.44
,Denver Nuggets,Toronto Raptors,,118,1.37,2.74
,Miami Heat,Atlanta Hawks,,130,1.65,2.03
,Cleveland Cavaliers,Boston Celtics,,118,1.26,3.34
,Detroit Pistons,Portland Trail Blazers,104,110,2.40,1.45
,Indiana Pacers,Philadelphia 76ers,143,147,2.93,1.33
,Los Angeles Clippers,Memphis Grizzlies,,135,1.31,2.99
,Boston Celtics,New York Knicks,129,131,1.31,2.92
,Washington Wizards,Milwaukee Bucks,111,117,2.66,1.38
,Houston Rockets,San Antonio Spurs,,142,1.47,2.32
,Oklahoma City Thunder,Utah Jazz,,129,1.35,2.75
,Brooklyn Nets,Charlotte Hornets,,102,1.27,3.22
,Orlando Magic,Portland Trail Blazers,119,122,1.61,2.05
,Chicago Bulls,Indiana Pacers,122,125,1.39,2.57
,Los Angeles Lakers,Golden State Warriors,,113,2.47,1.42
,Dallas Mavericks,Phoenix Suns,126,130,1.98,1.69
,Sacramento Kings,Minnesota Timberwolves,134,138,1.47,2.32
,Milwaukee Bucks,Philadelphia 76ers,130,133,1.45,2.45
,Miami Heat,Atlanta Hawks,,117,1.64,2.10
,San Antonio Spurs,Houston Rockets,110,122,1.90,1.78
,Cleveland Cavaliers,Detroit Pistons,,114,1.04,8.08
,Washington Wizards,Toronto Raptors,109,116,2.01,1.64
,Los Angeles Lakers,Minnesota Timberwolves,102,110,1.89,1.76
,Denver Nuggets,Memphis Grizzlies,,113,1.37,2.64
,Golden State Warriors,New Orleans Pelicans,,108,1.44,2.43
,Sacramento Kings,Los Angeles Clippers,,128,1.29,2.98
,Chicago Bulls,Phoenix Suns,104,125,2.20,1.55
,Miami Heat,New York Knicks,120,122,1.79,1.86
,Oklahoma City Thunder,Utah Jazz,,130,1.75,1.90
,Atlanta Hawks,Portland Trail Blazers,,129,1.27,3.20
,Boston Celtics,Brooklyn Nets,105,115,1.15,4.46
,Charlotte Hornets,Orlando Magic,106,117,2.23,1.51
,Golden State Warriors,Los Angeles Clippers,,115,2.07,1.60
,San Antonio Spurs,Indiana Pacers,,110,2.36,1.49
,Dallas Mavericks,Philadelphia 76ers,,133,1.59,2.09
,Washington Wizards,Toronto Raptors,,119,1.97,1.69
,Portland Trail Blazers,New Orleans Pelicans,110,121,1.59,2.09
,Houston Rockets,Memphis Grizzlies,99,113,3.97,1.17
,Milwaukee Bucks,Orlando Magic,,139,1.24,3.30
,Oklahoma City Thunder,Los Angeles Lakers,117,123,1.54,2.25
,Boston Celtics,Cleveland Cavaliers,,117,1.45,2.44
,Miami Heat,Philadelphia 76ers,96,119,1.54,2.28
,New York Knicks,Brooklyn Nets,,142,1.24,3.29
,Charlotte Hornets,Phoenix Suns,91,105,4.37,1.17
,Detroit Pistons,Chicago Bulls,115,117,2.76,1.38
,Golden State Warriors,Portland Trail Blazers,,123,1.47,2.34
,Los Angeles Clippers,Minnesota Timberwolves,101,108,1.34,2.76
,Utah Jazz,San Antonio Spurs,94,102,1.15,4.45
,Dallas Mavericks,Indiana Pacers,122,124,1.23,3.66
,Houston Rockets,Denver Nuggets,112,133,5.52,1.10
,Oklahoma City Thunder,Sacramento Kings,117,123,2.03,1.66
,Atlanta Hawks,Washington Wizards,116,119,1.29,3.10
,Brooklyn Nets,Milwaukee Bucks,104,118,2.88,1.34
,Memphis Grizzlies,Los Angeles Lakers,,121,1.23,3.50
,Toronto Raptors,Chicago Bulls,,104,1.47,2.40
,New Orleans Pelicans,Orlando Magic,93,101,1.47,2.46
,New York Knicks,Boston Celtics,,109,2.00,1.70
,Charlotte Hornets,Detroit Pistons,,117,1.31,2.89
,Philadelphia 76ers,Miami Heat,99,101,1.39,2.58
,Denver Nuggets,Los Angeles Clippers,,134,1.51,2.23
,Portland Trail Blazers,Houston Rockets,,131,1.16,4.25
,Golden State Warriors,Minnesota Timberwolves,,109,1.67,2.00
,Oklahoma City Thunder,Sacramento Kings,115,124,2.23,1.51
,Cleveland Cavaliers,Toronto Raptors,,118,1.26,3.19
,Chicago Bulls,Washington Wizards,,102,1.42,2.48
,Dallas Mavericks,Los Angeles Lakers,108,111,1.46,2.35
,Atlanta Hawks,Brooklyn Nets,,129,1.31,2.91
,Milwaukee Bucks,Phoenix Suns,,104,1.61,2.11
,Utah Jazz,San Antonio Spurs,,118,1.14,4.67
,Philadelphia 76ers,Boston Celtics,107,110,1.83,1.79
,Memphis Grizzlies,Denver Nuggets,,112,1.64,2.11
,New York Knicks,New Orleans Pelicans,,128,1.51,2.25
,Charlotte Hornets,Miami Heat,,108,2.77,1.34
,Orlando Magic,Indiana Pacers,108,121,1.63,2.02
,Detroit Pistons,Toronto Raptors,91,95,3.07,1.30
,Los Angeles Clippers,Sacramento Kings,175,176,1.35,2.75
,Golden State Warriors,Houston Rockets,,116,1.19,3.98
,Phoenix Suns,Oklahoma City Thunder,,124,1.18,3.79
,Chicago Bulls,Brooklyn Nets,,131,1.69,1.98
,Minnesota Timberwolves,Charlotte Hornets,113,121,1.31,2.97
,Atlanta Hawks,Cleveland Cavaliers,,136,1.82,1.82
,Milwaukee Bucks,Miami Heat,,128,1.41,2.59
,Washington Wizards,New York Knicks,109,115,1.77,1.84
,Los Angeles Lakers,Golden State Warriors,,124,1.36,2.79
,Sacramento Kings,Portland Trail Blazers,,133,1.15,4.47
,Utah Jazz,Oklahoma City Thunder,,120,1.75,1.90
,Dallas Mavericks,San Antonio Spurs,,142,1.05,6.47
,Philadelphia 76ers,Memphis Grizzlies,76,110,1.58,2.15
,Toronto Raptors,New Orleans Pelicans,,115,1.48,2.39
,Cleveland Cavaliers,Denver Nuggets,109,115,1.64,2.10
