date,home_team,away_team,home_score,away_score,home_odds,away_odds
,Golden State Warriors,Los Angeles Clippers,119,124,1.59,2.32
,Houston Rockets,Denver Nuggets,111,126,2.85,1.42
,Memphis Grizzlies,Dallas Mavericks,,132,2.02,1.75
,Minnesota Timberwolves,Utah Jazz,,116,1.02,13.56
,New Orleans Pelicans,Oklahoma City Thunder,100,115,5.66,1.13
,Portland Trail Blazers,Los Angeles Lakers,,109,1.44,2.76
,Sacramento Kings,Phoenix Suns,,109,1.09,6.69
,San Antonio Spurs,Toronto Raptors,,125,1.55,2.42
,Atlanta Hawks,Orlando Magic,,117,2.25,1.61
,Boston Celtics,Charlotte Hornets,,93,1.20,4.46
,Brooklyn Nets,New York Knicks,105,113,2.48,1.51
,Cleveland Cavaliers,Indiana Pacers,118,126,3.04,1.37
,Miami Heat,Washington Wizards,118,119,1.29,3.53
,Milwaukee Bucks,Detroit Pistons,,140,3.92,1.24
,Philadelphia 76ers,Chicago Bulls,102,122,3.56,1.28
,Los Angeles Lakers,Houston Rockets,,140,1.11,6.51
,Phoenix Suns,San Antonio Spurs,,117,1.48,2.58
,Portland Trail Blazers,Golden State Warriors,86,103,7.58,1.07
,Sacramento Kings,Los Angeles Clippers,100,101,3.14,1.34
,Utah Jazz,Oklahoma City Thunder,111,145,4.00,1.23
,Denver Nuggets,Memphis Grizzlies,,117,1.35,3.18
,Minnesota Timberwolves,Brooklyn Nets,,117,1.02,12.43
,Dallas Mavericks,Toronto Raptors,,124,1.17,4.89
,Chicago Bulls,Washington Wizards,,119,1.09,7.09
,New Orleans Pelicans,Miami Heat,104,153,7.28,1.08
,Boston Celtics,Charlotte Hornets,,130,1.04,10.88
,New York Knicks,Cleveland Cavaliers,102,108,1.60,2.26
,Detroit Pistons,Milwaukee Bucks,119,125,1.54,2.44
,Indiana Pacers,Orlando Magic,115,129,1.63,2.22
,Philadelphia 76ers,Atlanta Hawks,110,124,5.40,1.14
,Memphis Grizzlies,Minnesota Timberwolves,125,141,2.11,1.74
,Milwaukee Bucks,New Orleans Pelicans,,136,1.07,7.81
,Brooklyn Nets,Atlanta Hawks,109,133,6.34,1.12
,Detroit Pistons,New York Knicks,,115,1.60,2.30
,Indiana Pacers,Cleveland Cavaliers,,114,1.20,4.34
,Los Angeles Clippers,Houston Rockets,,134,1.20,4.29
,Golden State Warriors,San Antonio Spurs,111,114,1.05,9.43
,Phoenix Suns,Oklahoma City Thunder,112,125,3.20,1.34
,Sacramento Kings,Denver Nuggets,116,124,2.52,1.51
,Utah Jazz,Portland Trail Blazers,,133,2.92,1.38
,Chicago Bulls,Miami Heat,,119,2.04,1.76
,Dallas Mavericks,Los Angeles Lakers,97,112,2.57,1.50
,Toronto Raptors,Charlotte Hornets,,126,1.18,4.71
,Orlando Magic,Boston Celtics,,96,1.31,3.45
,Washington Wizards,Philadelphia 76ers,103,122,2.20,1.67
,Los Angeles Clippers,San Antonio Spurs,,122,1.13,5.95
,Phoenix Suns,Golden State Warriors,95,133,4.55,1.19
,Milwaukee Bucks,Minnesota Timberwolves,,110,2.78,1.43
,Oklahoma City Thunder,Los Angeles Lakers,,136,1.22,4.10
,Brooklyn Nets,New Orleans Pelicans,,119,1.78,2.01
,New York Knicks,Boston Celtics,117,119,2.09,1.72
,Charlotte Hornets,Memphis Grizzlies,100,124,7.05,1.08
,Cleveland Cavaliers,Chicago Bulls,,135,1.09,6.79
,Indiana Pacers,Washington Wizards,,104,1.03,10.59
,Orlando Magic,Atlanta Hawks,,119,1.51,2.59
,Miami Heat,Philadelphia 76ers,,117,1.14,5.31
,Detroit Pistons,Sacramento Kings,117,127,1.47,2.69
,Golden State Warriors,Houston Rockets,96,106,1.48,2.62
,New Orleans Pelicans,Milwaukee Bucks,107,111,2.80,1.42
,Denver Nuggets,Indiana Pacers,120,125,1.40,2.91
,New York Knicks,Phoenix Suns,,112,1.23,3.99
,Atlanta Hawks,Utah Jazz,,147,1.11,6.32
,Boston Celtics,Washington Wizards,,124,1.04,10.27
,Cleveland Cavaliers,Sacramento Kings,113,120,1.21,4.13
,Portland Trail Blazers,San Antonio Spurs,,120,1.58,2.30
,Brooklyn Nets,Toronto Raptors,109,120,2.08,1.72
,Oklahoma City Thunder,Los Angeles Lakers,99,126,1.25,3.92
,Charlotte Hornets,Chicago Bulls,117,131,3.68,1.26
,Los Angeles Clippers,Dallas Mavericks,,135,1.24,3.89
,Miami Heat,Milwaukee Bucks,115,121,1.86,1.92
,Detroit Pistons,Memphis Grizzlies,103,109,1.96,1.81
,Philadelphia 76ers,Minnesota Timberwolves,109,114,8.09,1.06
,Atlanta Hawks,New York Knicks,105,121,1.98,1.81
,Los Angeles Clippers,Dallas Mavericks,,114,1.14,5.25
,Los Angeles Lakers,New Orleans Pelicans,,124,1.07,7.63
,Golden State Warriors,Denver Nuggets,,118,1.66,2.19
,Chicago Bulls,Portland Trail Blazers,,118,1.36,3.08
,Houston Rockets,Oklahoma City Thunder,,125,2.90,1.42
,San Antonio Spurs,Cleveland Cavaliers,113,114,6.00,1.12
,Boston Celtics,Phoenix Suns,,123,1.08,7.08
,Toronto Raptors,Detroit Pistons,105,117,4.45,1.19
,Charlotte Hornets,Sacramento Kings,102,125,4.84,1.17
,Indiana Pacers,Utah Jazz,,140,1.05,9.18
,Los Angeles Lakers,Golden State Warriors,116,123,1.84,1.94
,Brooklyn Nets,Minnesota Timberwolves,90,105,6.51,1.11
,Miami Heat,Memphis Grizzlies,108,110,2.76,1.43
,Toronto Raptors,Portland Trail Blazers,103,112,2.61,1.48
,Philadelphia 76ers,Milwaukee Bucks,113,126,5.58,1.13
,Washington Wizards,Orlando Magic,97,109,7.86,1.07
,Los Angeles Clippers,New Orleans Pelicans,,114,1.04,9.54
,Oklahoma City Thunder,Detroit Pistons,,119,1.12,5.99
,Denver Nuggets,San Antonio Spurs,106,113,1.70,2.10
,Dallas Mavericks,Atlanta Hawks,,120,1.61,2.24
,Houston Rockets,Utah Jazz,,143,1.07,8.08
,Boston Celtics,Miami Heat,103,124,1.19,4.56
,Cleveland Cavaliers,New York Knicks,,124,1.19,4.63
,Indiana Pacers,Charlotte Hornets,,119,1.08,7.48
,Washington Wizards,Sacramento Kings,,116,6.40,1.11
,Denver Nuggets,Minnesota Timberwolves,139,140,1.79,2.01
,Chicago Bulls,Toronto Raptors,,137,1.54,2.40
,Memphis Grizzlies,Golden State Warriors,125,134,2.41,1.56
,San Antonio Spurs,Orlando Magic,105,116,2.58,1.48
,Atlanta Hawks,Portland Trail Blazers,113,127,1.44,2.73
,Milwaukee Bucks,Phoenix Suns,,133,1.38,2.97
,New York Knicks,Philadelphia 76ers,,105,1.11,6.35
,Los Angeles Lakers,Houston Rockets,,104,1.55,2.42
,Dallas Mavericks,Brooklyn Nets,109,113,1.21,4.16
,Oklahoma City Thunder,Chicago Bulls,,145,1.08,7.55
,Memphis Grizzlies,Boston Celtics,103,117,2.42,1.54
,Charlotte Hornets,Utah Jazz,,110,1.52,2.47
,Indiana Pacers,Sacramento Kings,,111,1.55,2.40
,Orlando Magic,Los Angeles Clippers,87,96,2.17,1.68
,Washington Wizards,Miami Heat,94,120,3.99,1.23
,Phoenix Suns,Houston Rockets,109,148,2.09,1.73
,Philadelphia 76ers,Toronto Raptors,109,127,2.89,1.40
,Milwaukee Bucks,Atlanta Hawks,124,145,1.55,2.44
,Minnesota Timberwolves,Detroit Pistons,,123,1.34,3.22
,New Orleans Pelicans,Charlotte Hornets,,98,1.70,2.12
,San Antonio Spurs,Golden State Warriors,106,148,5.16,1.15
,New York Knicks,Portland Trail Blazers,,110,1.34,3.20
,Cleveland Cavaliers,Los Angeles Clippers,,127,1.35,3.15
,Chicago Bulls,Dallas Mavericks,119,120,1.68,2.15
,Memphis Grizzlies,Los Angeles Lakers,127,134,1.75,2.05
,Oklahoma City Thunder,Indiana Pacers,,132,1.25,3.89
,San Antonio Spurs,Boston Celtics,111,121,6.04,1.12
,Philadelphia 76ers,Miami Heat,95,118,3.50,1.30
,Washington Wizards,Brooklyn Nets,112,115,1.74,2.06
,Orlando Magic,Sacramento Kings,,121,1.82,1.96
,Denver Nuggets,Utah Jazz,,129,1.04,10.75
,Milwaukee Bucks,New York Knicks,107,116,1.81,1.98
,Minnesota Timberwolves,Phoenix Suns,,124,1.32,3.30
,New Orleans Pelicans,Golden State Warriors,95,111,8.14,1.07
,Brooklyn Nets,Los Angeles Clippers,100,132,6.03,1.12
,Toronto Raptors,Charlotte Hornets,,108,1.42,2.82
,Detroit Pistons,Cleveland Cavaliers,,133,3.12,1.36
,Sacramento Kings,Portland Trail Blazers,,128,1.42,2.80
,Utah Jazz,Houston Rockets,110,121,6.73,1.10
,Chicago Bulls,Los Angeles Lakers,,119,2.41,1.55
,Oklahoma City Thunder,Memphis Grizzlies,,125,1.17,4.90
,Miami Heat,Atlanta Hawks,,122,1.82,1.97
,Cleveland Cavaliers,San Antonio Spurs,,124,1.10,6.64
,Orlando Magic,Dallas Mavericks,92,101,1.38,2.98
,Washington Wizards,Indiana Pacers,109,162,6.00,1.12
,Phoenix Suns,Boston Celtics,102,132,2.58,1.49
,Denver Nuggets,Milwaukee Bucks,,127,1.15,5.23
,Brooklyn Nets,Toronto Raptors,86,116,1.71,2.09
,Indiana Pacers,Los Angeles Lakers,119,120,1.94,1.84
,New York Knicks,Los Angeles Clippers,113,126,2.46,1.52
,Philadelphia 76ers,Washington Wizards,114,119,1.65,2.20
,Portland Trail Blazers,Cleveland Cavaliers,111,122,3.08,1.37
,Sacramento Kings,Oklahoma City Thunder,105,121,3.94,1.25
,Utah Jazz,Memphis Grizzlies,103,140,4.95,1.17
,Houston Rockets,Atlanta Hawks,,121,1.29,3.52
,Miami Heat,Golden State Warriors,,112,2.49,1.53
,New York Knicks,Dallas Mavericks,,128,1.16,5.18
,Charlotte Hornets,Orlando Magic,104,111,2.61,1.49
,Detroit Pistons,San Antonio Spurs,,122,1.25,3.90
,Phoenix Suns,Milwaukee Bucks,,108,1.65,2.22
,Sacramento Kings,Boston Celtics,95,113,2.64,1.48
,Denver Nuggets,Chicago Bulls,119,129,1.67,2.17
,New Orleans Pelicans,Philadelphia 76ers,,112,1.66,2.20
,Brooklyn Nets,Dallas Mavericks,101,120,2.21,1.67
,Indiana Pacers,Minnesota Timberwolves,,119,2.00,1.79
,Orlando Magic,Los Angeles Lakers,,118,2.46,1.54
,Washington Wizards,Toronto Raptors,104,112,1.76,2.04
,Los Angeles Clippers,Oklahoma City Thunder,101,103,1.98,1.81
,Houston Rockets,Denver Nuggets,111,116,1.32,3.36
,Atlanta Hawks,Philadelphia 76ers,,132,1.19,4.55
,Miami Heat,Charlotte Hornets,,122,1.33,3.26
,Portland Trail Blazers,Boston Celtics,116,129,2.98,1.38
,Toronto Raptors,San Antonio Spurs,89,123,1.91,1.87
,Utah Jazz,Cleveland Cavaliers,91,120,8.84,1.06
,Detroit Pistons,New Orleans Pelicans,,136,1.15,5.36
,Los Angeles Lakers,Chicago Bulls,115,146,1.18,4.69
,Sacramento Kings,Milwaukee Bucks,108,114,1.78,2.00
,New York Knicks,Washington Wizards,,122,1.08,7.78
,Atlanta Hawks,Golden State Warriors,,124,2.10,1.72
,Indiana Pacers,Brooklyn Nets,,108,1.13,5.70
,Los Angeles Clippers,Memphis Grizzlies,,128,1.38,2.99
,Phoenix Suns,Cleveland Cavaliers,,123,3.63,1.28
,Portland Trail Blazers,Denver Nuggets,,128,2.05,1.74
,Utah Jazz,Boston Celtics,99,121,7.30,1.08
,Dallas Mavericks,Detroit Pistons,,123,4.01,1.23
,Miami Heat,Houston Rockets,98,102,2.54,1.52
,Minnesota Timberwolves,New Orleans Pelicans,,134,1.08,7.91
,Oklahoma City Thunder,Charlotte Hornets,,141,1.03,11.40
,San Antonio Spurs,Philadelphia 76ers,,128,1.41,2.86
,Washington Wizards,Orlando Magic,105,120,3.65,1.28
,Los Angeles Lakers,Milwaukee Bucks,89,118,3.44,1.30
,Golden State Warriors,Toronto Raptors,,117,1.09,7.10
,Sacramento Kings,Chicago Bulls,116,128,1.32,3.33
,Charlotte Hornets,New York Knicks,,115,3.31,1.32
,Indiana Pacers,Brooklyn Nets,,105,1.29,3.53
,Los Angeles Lakers,Denver Nuggets,,120,1.47,2.66
,Phoenix Suns,Chicago Bulls,,127,1.44,2.75
,Portland Trail Blazers,Memphis Grizzlies,,115,2.47,1.53
,Sacramento Kings,Cleveland Cavaliers,,123,2.99,1.38
,Utah Jazz,Washington Wizards,,128,1.67,2.16
,Minnesota Timberwolves,New Orleans Pelicans,115,119,1.11,6.16
,Oklahoma City Thunder,Philadelphia 76ers,,133,1.15,5.15
,San Antonio Spurs,New York Knicks,,120,3.80,1.26
,Miami Heat,Detroit Pistons,113,116,2.53,1.51
,Indiana Pacers,Dallas Mavericks,,135,1.18,4.66
,Orlando Magic,Houston Rockets,108,116,2.05,1.75
,Los Angeles Clippers,Cleveland Cavaliers,,132,2.09,1.76
,Golden State Warriors,Milwaukee Bucks,,104,2.04,1.75
,Boston Celtics,Brooklyn Nets,,104,1.11,6.16
,Charlotte Hornets,Atlanta Hawks,102,134,3.61,1.28
,Los Angeles Lakers,San Antonio Spurs,,125,1.24,4.00
,Golden State Warriors,Denver Nuggets,105,114,1.17,5.05
,Phoenix Suns,Toronto Raptors,,129,1.24,4.00
,Portland Trail Blazers,Washington Wizards,,112,1.42,2.83
,Sacramento Kings,Memphis Grizzlies,,132,1.67,2.19
,Utah Jazz,Chicago Bulls,97,111,2.55,1.50
,Houston Rockets,Philadelphia 76ers,,144,1.06,8.91
,Minnesota Timberwolves,Indiana Pacers,130,132,1.17,4.81
,New Orleans Pelicans,Detroit Pistons,81,127,3.07,1.37
,New York Knicks,Miami Heat,,116,1.33,3.29
,Milwaukee Bucks,Oklahoma City Thunder,105,121,2.66,1.46
,Los Angeles Clippers,Charlotte Hornets,,123,1.11,6.21
,Minnesota Timberwolves,Utah Jazz,,128,1.10,6.45
,Brooklyn Nets,Atlanta Hawks,,122,2.83,1.42
,Portland Trail Blazers,Toronto Raptors,,105,1.34,3.17
,Los Angeles Lakers,Phoenix Suns,,107,1.69,2.14
,Cleveland Cavaliers,Orlando Magic,103,108,1.18,4.80
,Dallas Mavericks,Philadelphia 76ers,125,130,1.37,3.04
,Denver Nuggets,Washington Wizards,123,126,1.13,5.79
,Golden State Warriors,New York Knicks,,97,1.37,3.07
,San Antonio Spurs,New Orleans Pelicans,,119,2.06,1.75
,Houston Rockets,Chicago Bulls,,117,1.27,3.71
,Memphis Grizzlies,Miami Heat,,125,1.41,2.85
,Milwaukee Bucks,Indiana Pacers,,126,1.60,2.32
,Detroit Pistons,Oklahoma City Thunder,107,113,2.43,1.57
,Brooklyn Nets,Boston Celtics,113,115,4.98,1.17
,Phoenix Suns,Sacramento Kings,,122,1.75,2.04
,Denver Nuggets,Los Angeles Lakers,,131,1.09,7.26
,Utah Jazz,Toronto Raptors,118,126,1.82,1.98
,Houston Rockets,Dallas Mavericks,,133,1.14,5.48
,Memphis Grizzlies,Cleveland Cavaliers,124,133,2.09,1.73
,Minnesota Timberwolves,Orlando Magic,,118,1.18,4.81
,San Antonio Spurs,Charlotte Hornets,134,145,1.68,2.16
,Atlanta Hawks,Los Angeles Clippers,98,121,2.64,1.48
,Miami Heat,Boston Celtics,91,103,3.40,1.31
,Philadelphia 76ers,Indiana Pacers,100,112,6.51,1.12
,Golden State Warriors,Sacramento Kings,,130,1.34,3.21
,Chicago Bulls,Brooklyn Nets,,116,1.80,2.00
,New Orleans Pelicans,Orlando Magic,93,113,2.06,1.74
,Milwaukee Bucks,Los Angeles Lakers,,126,1.41,2.90
,Detroit Pistons,Washington Wizards,125,129,1.11,6.24
,Denver Nuggets,Minnesota Timberwolves,95,115,1.75,2.09
,Portland Trail Blazers,New York Knicks,113,114,2.42,1.57
,Houston Rockets,Phoenix Suns,,111,1.52,2.52
,Memphis Grizzlies,Utah Jazz,,122,1.18,4.70
,Miami Heat,Los Angeles Clippers,104,119,1.73,2.09
,San Antonio Spurs,Dallas Mavericks,,126,1.40,2.91
,Atlanta Hawks,Charlotte Hornets,,123,1.32,3.36
,Boston Celtics,Oklahoma City Thunder,112,118,1.71,2.12
,Toronto Raptors,Philadelphia 76ers,,118,1.68,2.16
,New Orleans Pelicans,Los Angeles Clippers,,127,3.38,1.32
,Indiana Pacers,Milwaukee Bucks,,115,1.86,1.93
,Cleveland Cavaliers,Brooklyn Nets,,109,1.10,7.14
,Detroit Pistons,Washington Wizards,,123,1.09,7.28
,Sacramento Kings,New York Knicks,104,133,2.05,1.76
,Golden State Warriors,Portland Trail Blazers,,130,1.13,5.75
,San Antonio Spurs,Dallas Mavericks,129,133,1.36,3.10
,Chicago Bulls,Indiana Pacers,,121,2.47,1.53
,Houston Rockets,Orlando Magic,,97,1.60,2.30
,Memphis Grizzlies,Phoenix Suns,,120,1.67,2.18
,Oklahoma City Thunder,Denver Nuggets,127,140,1.24,3.96
,Atlanta Hawks,Philadelphia 76ers,,132,1.21,4.20
,Boston Celtics,Utah Jazz,,114,1.06,8.26
,Brooklyn Nets,Los Angeles Lakers,,111,2.82,1.41
,Miami Heat,Charlotte Hornets,102,105,1.24,3.94
,Toronto Raptors,Washington Wizards,,119,1.35,3.14
,Los Angeles Clippers,Sacramento Kings,,111,1.40,2.93
,Portland Trail Blazers,Detroit Pistons,112,119,2.30,1.60
,Milwaukee Bucks,Cleveland Cavaliers,100,112,3.14,1.35
,Minnesota Timberwolves,San Antonio Spurs,,141,1.17,4.83
,Philadelphia 76ers,Utah Jazz,76,126,1.39,2.95
,New Orleans Pelicans,Memphis Grizzlies,104,107,4.58,1.19
,Dallas Mavericks,Phoenix Suns,116,125,3.14,1.36
,Oklahoma City Thunder,Denver Nuggets,,127,1.32,3.38
,Boston Celtics,Los Angeles Lakers,,111,1.39,3.00
,Golden State Warriors,Detroit Pistons,,115,1.47,2.66
,Miami Heat,Chicago Bulls,109,114,1.49,2.60
,Milwaukee Bucks,Orlando Magic,109,111,1.36,3.10
,Atlanta Hawks,Indiana Pacers,,120,1.90,1.88
,Toronto Raptors,Washington Wizards,117,118,1.53,2.46
,Houston Rockets,New Orleans Pelicans,,146,1.35,3.18
,Charlotte Hornets,Brooklyn Nets,,105,2.67,1.47
,Los Angeles Clippers,New York Knicks,,105,1.37,3.10
,Denver Nuggets,Phoenix Suns,,149,1.26,3.80
,Sacramento Kings,San Antonio Spurs,,127,1.38,3.04
,Miami Heat,Minnesota Timberwolves,104,106,2.32,1.59
,Oklahoma City Thunder,Portland Trail Blazers,,107,1.72,2.08
,Dallas Mavericks,Memphis Grizzlies,111,122,4.34,1.21
,Toronto Raptors,Utah Jazz,,118,1.44,2.75
,Charlotte Hornets,Cleveland Cavaliers,117,118,8.18,1.07
,Los Angeles Lakers,New York Knicks,,113,1.71,2.16
,New Orleans Pelicans,Houston Rockets,97,109,2.34,1.59
,Atlanta Hawks,Indiana Pacers,,124,1.77,2.03
,Boston Celtics,Philadelphia 76ers,,123,1.09,7.14
,Brooklyn Nets,Golden State Warriors,119,121,5.01,1.17
,Orlando Magic,Chicago Bulls,123,125,1.31,3.45
,Los Angeles Clippers,Detroit Pistons,,123,2.35,1.58
,Memphis Grizzlies,Oklahoma City Thunder,103,120,3.24,1.34
,Denver Nuggets,Sacramento Kings,,116,1.27,3.76
,Milwaukee Bucks,Dallas Mavericks,,137,1.15,5.26
,Boston Celtics,Portland Trail Blazers,,128,1.25,3.91
,Charlotte Hornets,Minnesota Timberwolves,110,125,4.05,1.23
,Cleveland Cavaliers,Miami Heat,,112,1.12,5.98
,Washington Wizards,Utah Jazz,,125,1.46,2.67
,Los Angeles Lakers,New Orleans Pelicans,,136,1.29,3.54
,Phoenix Suns,Los Angeles Clippers,,119,2.18,1.67
,San Antonio Spurs,Brooklyn Nets,,127,1.58,2.34
,Chicago Bulls,Cleveland Cavaliers,117,139,6.61,1.11
,Minnesota Timberwolves,Philadelphia 76ers,,126,1.10,6.84
,Atlanta Hawks,Milwaukee Bucks,121,127,2.63,1.48
,New York Knicks,Golden State Warriors,102,114,1.82,1.94
,Indiana Pacers,Houston Rockets,,115,1.51,2.52
,Orlando Magic,Toronto Raptors,113,114,1.38,3.00
,Utah Jazz,Detroit Pistons,106,134,4.71,1.19
,Dallas Mavericks,Sacramento Kings,98,122,2.07,1.75
,Memphis Grizzlies,Atlanta Hawks,130,132,1.33,3.32
,Oklahoma City Thunder,Houston Rockets,,137,1.10,6.75
,Miami Heat,Washington Wizards,,106,1.28,3.67
,Charlotte Hornets,Golden State Warriors,101,119,6.09,1.12
,Philadelphia 76ers,Portland Trail Blazers,102,119,1.98,1.81
,Los Angeles Lakers,Los Angeles Clippers,,108,2.09,1.74
,Phoenix Suns,Minnesota Timberwolves,98,116,1.98,1.82
,Utah Jazz,New Orleans Pelicans,121,128,3.36,1.32
,San Antonio Spurs,Oklahoma City Thunder,132,146,6.26,1.12
,Miami Heat,New York Knicks,112,116,2.93,1.40
,Orlando Magic,Toronto Raptors,102,104,1.36,3.08
,Indiana Pacers,Chicago Bulls,,127,1.18,4.78
,Cleveland Cavaliers,Portland Trail Blazers,,133,1.18,4.81
,Boston Celtics,Denver Nuggets,,110,1.43,2.80
,Dallas Mavericks,Milwaukee Bucks,117,132,2.21,1.67
,Philadelphia 76ers,Golden State Warriors,76,126,3.04,1.37
,Houston Rockets,Sacramento Kings,103,113,1.54,2.46
,Memphis Grizzlies,San Antonio Spurs,128,130,1.42,2.83
,Detroit Pistons,Brooklyn Nets,,115,1.15,5.41
,Charlotte Hornets,Washington Wizards,100,113,1.54,2.47
,Los Angeles Lakers,Los Angeles Clippers,,106,1.84,1.96
,Utah Jazz,Minnesota Timberwolves,,117,2.38,1.57
,Phoenix Suns,New Orleans Pelicans,,125,1.23,4.16
,Chicago Bulls,Toronto Raptors,,125,1.83,1.95
,Memphis Grizzlies,New York Knicks,113,114,1.71,2.12
,Miami Heat,Indiana Pacers,,125,2.21,1.65
,Atlanta Hawks,Oklahoma City Thunder,119,135,4.88,1.18
,Boston Celtics,Cleveland Cavaliers,116,123,1.82,1.98
,Brooklyn Nets,Portland Trail Blazers,102,121,1.97,1.81
,Detroit Pistons,Denver Nuggets,119,134,1.80,2.00
,Los Angeles Lakers,Minnesota Timberwolves,,111,1.43,2.84
