date,home_team,away_team,home_score,away_score,home_odds,away_odds
10 Apr 2025,Washington Wizards,Philadelphia 76ers,103,103–122,2.20,1.67
09 Apr 2025,Los Angeles Clippers,San Antonio Spurs,Los Angeles Clippers,122,1.13,5.95
09 Apr 2025,Phoenix Suns,Golden State Warriors,95,95–133,4.55,1.19
09 Apr 2025,Milwaukee Bucks,Minnesota Timberwolves,Milwaukee Bucks,110,2.78,1.43
09 Apr 2025,Oklahoma City Thunder,Los Angeles Lakers,Oklahoma City Thunder,136,1.22,4.10
09 Apr 2025,Brooklyn Nets,New Orleans Pelicans,Brooklyn Nets,119,1.78,2.01
09 Apr 2025,New York Knicks,Boston Celtics,117,117–119,2.09,1.72
09 Apr 2025,Charlotte Hornets,Memphis Grizzlies,100,100–124,7.05,1.08
09 Apr 2025,Cleveland Cavaliers,Chicago Bulls,Cleveland Cavaliers,135,1.09,6.79
09 Apr 2025,Indiana Pacers,Washington Wizards,Indiana Pacers,104,1.03,10.59
09 Apr 2025,Orlando Magic,Atlanta Hawks,Orlando Magic,119,1.51,2.59
08 Apr 2025,Miami Heat,Philadelphia 76ers,Miami Heat,117,1.14,5.31
08 Apr 2025,Detroit Pistons,Sacramento Kings,117,117–127,1.47,2.69
07 Apr 2025,Golden State Warriors,Houston Rockets,96,96–106,1.48,2.62
07 Apr 2025,New Orleans Pelicans,Milwaukee Bucks,107,107–111,2.80,1.42
07 Apr 2025,Denver Nuggets,Indiana Pacers,120,120–125,1.40,2.91
07 Apr 2025,New York Knicks,Phoenix Suns,New York Knicks,112,1.23,3.99
07 Apr 2025,Atlanta Hawks,Utah Jazz,Atlanta Hawks,147,1.11,6.32
07 Apr 2025,Boston Celtics,Washington Wizards,Boston Celtics,124,1.04,10.27
07 Apr 2025,Cleveland Cavaliers,Sacramento Kings,113,113–120,1.21,4.13
07 Apr 2025,Portland Trail Blazers,San Antonio Spurs,Portland Trail Blazers,120,1.58,2.30
06 Apr 2025,Brooklyn Nets,Toronto Raptors,109,109–120,2.08,1.72
06 Apr 2025,Oklahoma City Thunder,Los Angeles Lakers,99,99–126,1.25,3.92
06 Apr 2025,Charlotte Hornets,Chicago Bulls,117,117–131,3.68,1.26
06 Apr 2025,Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,135,1.24,3.89
06 Apr 2025,Miami Heat,Milwaukee Bucks,115,115–121,1.86,1.92
06 Apr 2025,Detroit Pistons,Memphis Grizzlies,103,103–109,1.96,1.81
06 Apr 2025,Philadelphia 76ers,Minnesota Timberwolves,109,109–114,8.09,1.06
05 Apr 2025,Atlanta Hawks,New York Knicks,105,105–121,1.98,1.81
05 Apr 2025,Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,114,1.14,5.25
05 Apr 2025,Los Angeles Lakers,New Orleans Pelicans,Los Angeles Lakers,124,1.07,7.63
05 Apr 2025,Golden State Warriors,Denver Nuggets,Golden State Warriors,118,1.66,2.19
05 Apr 2025,Chicago Bulls,Portland Trail Blazers,Chicago Bulls,118,1.36,3.08
05 Apr 2025,Houston Rockets,Oklahoma City Thunder,Houston Rockets,125,2.90,1.42
05 Apr 2025,San Antonio Spurs,Cleveland Cavaliers,113,113–114,6.00,1.12
05 Apr 2025,Boston Celtics,Phoenix Suns,Boston Celtics,123,1.08,7.08
05 Apr 2025,Toronto Raptors,Detroit Pistons,105,105–117,4.45,1.19
05 Apr 2025,Charlotte Hornets,Sacramento Kings,102,102–125,4.84,1.17
05 Apr 2025,Indiana Pacers,Utah Jazz,Indiana Pacers,140,1.05,9.18
04 Apr 2025,Los Angeles Lakers,Golden State Warriors,116,116–123,1.84,1.94
04 Apr 2025,Brooklyn Nets,Minnesota Timberwolves,90,90–105,6.51,1.11
04 Apr 2025,Miami Heat,Memphis Grizzlies,108,108–110,2.76,1.43
04 Apr 2025,Toronto Raptors,Portland Trail Blazers,103,103–112,2.61,1.48
04 Apr 2025,Philadelphia 76ers,Milwaukee Bucks,113,113–126,5.58,1.13
04 Apr 2025,Washington Wizards,Orlando Magic,97,97–109,7.86,1.07
03 Apr 2025,Los Angeles Clippers,New Orleans Pelicans,Los Angeles Clippers,114,1.04,9.54
03 Apr 2025,Oklahoma City Thunder,Detroit Pistons,Oklahoma City Thunder,119,1.12,5.99
03 Apr 2025,Denver Nuggets,San Antonio Spurs,106,106–113,1.70,2.10
03 Apr 2025,Dallas Mavericks,Atlanta Hawks,Dallas Mavericks,120,1.61,2.24
03 Apr 2025,Houston Rockets,Utah Jazz,Houston Rockets,143,1.07,8.08
03 Apr 2025,Boston Celtics,Miami Heat,103,103–124,1.19,4.56
03 Apr 2025,Cleveland Cavaliers,New York Knicks,Cleveland Cavaliers,124,1.19,4.63
03 Apr 2025,Indiana Pacers,Charlotte Hornets,Indiana Pacers,119,1.08,7.48
03 Apr 2025,Washington Wizards,Sacramento Kings,Washington Wizards,116,6.40,1.11
02 Apr 2025,Denver Nuggets,Minnesota Timberwolves,139,139–140,1.79,2.01
02 Apr 2025,Chicago Bulls,Toronto Raptors,Chicago Bulls,137,1.54,2.40
02 Apr 2025,Memphis Grizzlies,Golden State Warriors,125,125–134,2.41,1.56
02 Apr 2025,San Antonio Spurs,Orlando Magic,105,105–116,2.58,1.48
02 Apr 2025,Atlanta Hawks,Portland Trail Blazers,113,113–127,1.44,2.73
02 Apr 2025,Milwaukee Bucks,Phoenix Suns,Milwaukee Bucks,133,1.38,2.97
02 Apr 2025,New York Knicks,Philadelphia 76ers,New York Knicks,105,1.11,6.35
01 Apr 2025,Los Angeles Lakers,Houston Rockets,Los Angeles Lakers,104,1.55,2.42
01 Apr 2025,Dallas Mavericks,Brooklyn Nets,109,109–113,1.21,4.16
01 Apr 2025,Oklahoma City Thunder,Chicago Bulls,Oklahoma City Thunder,145,1.08,7.55
01 Apr 2025,Memphis Grizzlies,Boston Celtics,103,103–117,2.42,1.54
01 Apr 2025,Charlotte Hornets,Utah Jazz,Charlotte Hornets,110,1.52,2.47
01 Apr 2025,Indiana Pacers,Sacramento Kings,Indiana Pacers,111,1.55,2.40
01 Apr 2025,Orlando Magic,Los Angeles Clippers,87,87–96,2.17,1.68
01 Apr 2025,Washington Wizards,Miami Heat,94,94–120,3.99,1.23
31 Mar 2025,Phoenix Suns,Houston Rockets,109,109–148,2.09,1.73
31 Mar 2025,Philadelphia 76ers,Toronto Raptors,109,109–127,2.89,1.40
31 Mar 2025,Milwaukee Bucks,Atlanta Hawks,124,124–145,1.55,2.44
31 Mar 2025,Minnesota Timberwolves,Detroit Pistons,Minnesota Timberwolves,123,1.34,3.22
31 Mar 2025,New Orleans Pelicans,Charlotte Hornets,New Orleans Pelicans,98,1.70,2.12
31 Mar 2025,San Antonio Spurs,Golden State Warriors,106,106–148,5.16,1.15
31 Mar 2025,New York Knicks,Portland Trail Blazers,New York Knicks,110,1.34,3.20
30 Mar 2025,Cleveland Cavaliers,Los Angeles Clippers,Cleveland Cavaliers,127,1.35,3.15
30 Mar 2025,Chicago Bulls,Dallas Mavericks,119,119–120,1.68,2.15
30 Mar 2025,Memphis Grizzlies,Los Angeles Lakers,127,127–134,1.75,2.05
30 Mar 2025,Oklahoma City Thunder,Indiana Pacers,Oklahoma City Thunder,132,1.25,3.89
30 Mar 2025,San Antonio Spurs,Boston Celtics,111,111–121,6.04,1.12
30 Mar 2025,Philadelphia 76ers,Miami Heat,95,95–118,3.50,1.30
30 Mar 2025,Washington Wizards,Brooklyn Nets,112,112–115,1.74,2.06
29 Mar 2025,Orlando Magic,Sacramento Kings,Orlando Magic,121,1.82,1.96
29 Mar 2025,Denver Nuggets,Utah Jazz,Denver Nuggets,129,1.04,10.75
29 Mar 2025,Milwaukee Bucks,New York Knicks,107,107–116,1.81,1.98
29 Mar 2025,Minnesota Timberwolves,Phoenix Suns,Minnesota Timberwolves,124,1.32,3.30
29 Mar 2025,New Orleans Pelicans,Golden State Warriors,95,95–111,8.14,1.07
29 Mar 2025,Brooklyn Nets,Los Angeles Clippers,100,100–132,6.03,1.12
29 Mar 2025,Toronto Raptors,Charlotte Hornets,Toronto Raptors,108,1.42,2.82
29 Mar 2025,Detroit Pistons,Cleveland Cavaliers,Detroit Pistons,133,3.12,1.36
28 Mar 2025,Sacramento Kings,Portland Trail Blazers,Sacramento Kings,128,1.42,2.80
28 Mar 2025,Utah Jazz,Houston Rockets,110,110–121,6.73,1.10
28 Mar 2025,Chicago Bulls,Los Angeles Lakers,Chicago Bulls,119,2.41,1.55
28 Mar 2025,Oklahoma City Thunder,Memphis Grizzlies,Oklahoma City Thunder,125,1.17,4.90
28 Mar 2025,Miami Heat,Atlanta Hawks,Miami Heat,122,1.82,1.97
28 Mar 2025,Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,124,1.10,6.64
28 Mar 2025,Orlando Magic,Dallas Mavericks,92,92–101,1.38,2.98
28 Mar 2025,Washington Wizards,Indiana Pacers,109,109–162,6.00,1.12
27 Mar 2025,Phoenix Suns,Boston Celtics,102,102–132,2.58,1.49
27 Mar 2025,Denver Nuggets,Milwaukee Bucks,Denver Nuggets,127,1.15,5.23
27 Mar 2025,Brooklyn Nets,Toronto Raptors,86,86–116,1.71,2.09
27 Mar 2025,Indiana Pacers,Los Angeles Lakers,119,119–120,1.94,1.84
27 Mar 2025,New York Knicks,Los Angeles Clippers,113,113–126,2.46,1.52
27 Mar 2025,Philadelphia 76ers,Washington Wizards,114,114–119,1.65,2.20
26 Mar 2025,Portland Trail Blazers,Cleveland Cavaliers,111,111–122,3.08,1.37
26 Mar 2025,Sacramento Kings,Oklahoma City Thunder,105,105–121,3.94,1.25
26 Mar 2025,Utah Jazz,Memphis Grizzlies,103,103–140,4.95,1.17
26 Mar 2025,Houston Rockets,Atlanta Hawks,Houston Rockets,121,1.29,3.52
26 Mar 2025,Miami Heat,Golden State Warriors,Miami Heat,112,2.49,1.53
26 Mar 2025,New York Knicks,Dallas Mavericks,New York Knicks,128,1.16,5.18
26 Mar 2025,Charlotte Hornets,Orlando Magic,104,104–111,2.61,1.49
26 Mar 2025,Detroit Pistons,San Antonio Spurs,Detroit Pistons,122,1.25,3.90
25 Mar 2025,Phoenix Suns,Milwaukee Bucks,Phoenix Suns,108,1.65,2.22
25 Mar 2025,Sacramento Kings,Boston Celtics,95,95–113,2.64,1.48
25 Mar 2025,Denver Nuggets,Chicago Bulls,119,119–129,1.67,2.17
25 Mar 2025,New Orleans Pelicans,Philadelphia 76ers,New Orleans Pelicans,112,1.66,2.20
25 Mar 2025,Brooklyn Nets,Dallas Mavericks,101,101–120,2.21,1.67
25 Mar 2025,Indiana Pacers,Minnesota Timberwolves,Indiana Pacers,119,2.00,1.79
25 Mar 2025,Orlando Magic,Los Angeles Lakers,Orlando Magic,118,2.46,1.54
25 Mar 2025,Washington Wizards,Toronto Raptors,104,104–112,1.76,2.04
24 Mar 2025,Los Angeles Clippers,Oklahoma City Thunder,101,101–103,1.98,1.81
24 Mar 2025,Houston Rockets,Denver Nuggets,111,111–116,1.32,3.36
23 Mar 2025,Atlanta Hawks,Philadelphia 76ers,Atlanta Hawks,132,1.19,4.55
23 Mar 2025,Miami Heat,Charlotte Hornets,Miami Heat,122,1.33,3.26
23 Mar 2025,Portland Trail Blazers,Boston Celtics,116,116–129,2.98,1.38
23 Mar 2025,Toronto Raptors,San Antonio Spurs,89,89–123,1.91,1.87
23 Mar 2025,Utah Jazz,Cleveland Cavaliers,91,91–120,8.84,1.06
23 Mar 2025,Detroit Pistons,New Orleans Pelicans,Detroit Pistons,136,1.15,5.36
23 Mar 2025,Los Angeles Lakers,Chicago Bulls,115,115–146,1.18,4.69
23 Mar 2025,Sacramento Kings,Milwaukee Bucks,108,108–114,1.78,2.00
23 Mar 2025,New York Knicks,Washington Wizards,New York Knicks,122,1.08,7.78
23 Mar 2025,Atlanta Hawks,Golden State Warriors,Atlanta Hawks,124,2.10,1.72
22 Mar 2025,Indiana Pacers,Brooklyn Nets,Indiana Pacers,108,1.13,5.70
22 Mar 2025,Los Angeles Clippers,Memphis Grizzlies,Los Angeles Clippers,128,1.38,2.99
22 Mar 2025,Phoenix Suns,Cleveland Cavaliers,Phoenix Suns,123,3.63,1.28
22 Mar 2025,Portland Trail Blazers,Denver Nuggets,Portland Trail Blazers,128,2.05,1.74
22 Mar 2025,Utah Jazz,Boston Celtics,99,99–121,7.30,1.08
22 Mar 2025,Dallas Mavericks,Detroit Pistons,Dallas Mavericks,123,4.01,1.23
22 Mar 2025,Miami Heat,Houston Rockets,98,98–102,2.54,1.52
22 Mar 2025,Minnesota Timberwolves,New Orleans Pelicans,Minnesota Timberwolves,134,1.08,7.91
22 Mar 2025,Oklahoma City Thunder,Charlotte Hornets,Oklahoma City Thunder,141,1.03,11.40
22 Mar 2025,San Antonio Spurs,Philadelphia 76ers,San Antonio Spurs,128,1.41,2.86
22 Mar 2025,Washington Wizards,Orlando Magic,105,105–120,3.65,1.28
21 Mar 2025,Los Angeles Lakers,Milwaukee Bucks,89,89–118,3.44,1.30
21 Mar 2025,Golden State Warriors,Toronto Raptors,Golden State Warriors,117,1.09,7.10
21 Mar 2025,Sacramento Kings,Chicago Bulls,116,116–128,1.32,3.33
21 Mar 2025,Charlotte Hornets,New York Knicks,Charlotte Hornets,115,3.31,1.32
21 Mar 2025,Indiana Pacers,Brooklyn Nets,Indiana Pacers,105,1.29,3.53
20 Mar 2025,Los Angeles Lakers,Denver Nuggets,Los Angeles Lakers,120,1.47,2.66
20 Mar 2025,Phoenix Suns,Chicago Bulls,Phoenix Suns,127,1.44,2.75
20 Mar 2025,Portland Trail Blazers,Memphis Grizzlies,Portland Trail Blazers,115,2.47,1.53
20 Mar 2025,Sacramento Kings,Cleveland Cavaliers,Sacramento Kings,123,2.99,1.38
20 Mar 2025,Utah Jazz,Washington Wizards,Utah Jazz,128,1.67,2.16
20 Mar 2025,Minnesota Timberwolves,New Orleans Pelicans,115,115–119,1.11,6.16
20 Mar 2025,Oklahoma City Thunder,Philadelphia 76ers,Oklahoma City Thunder,133,1.15,5.15
20 Mar 2025,San Antonio Spurs,New York Knicks,San Antonio Spurs,120,3.80,1.26
20 Mar 2025,Miami Heat,Detroit Pistons,113,113–116,2.53,1.51
20 Mar 2025,Indiana Pacers,Dallas Mavericks,Indiana Pacers,135,1.18,4.66
20 Mar 2025,Orlando Magic,Houston Rockets,108,108–116,2.05,1.75
19 Mar 2025,Los Angeles Clippers,Cleveland Cavaliers,Los Angeles Clippers,132,2.09,1.76
19 Mar 2025,Golden State Warriors,Milwaukee Bucks,Golden State Warriors,104,2.04,1.75
19 Mar 2025,Boston Celtics,Brooklyn Nets,Boston Celtics,104,1.11,6.16
19 Mar 2025,Charlotte Hornets,Atlanta Hawks,102,102–134,3.61,1.28
18 Mar 2025,Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,125,1.24,4.00
18 Mar 2025,Golden State Warriors,Denver Nuggets,105,105–114,1.17,5.05
18 Mar 2025,Phoenix Suns,Toronto Raptors,Phoenix Suns,129,1.24,4.00
18 Mar 2025,Portland Trail Blazers,Washington Wizards,Portland Trail Blazers,112,1.42,2.83
18 Mar 2025,Sacramento Kings,Memphis Grizzlies,Sacramento Kings,132,1.67,2.19
18 Mar 2025,Utah Jazz,Chicago Bulls,97,97–111,2.55,1.50
18 Mar 2025,Houston Rockets,Philadelphia 76ers,Houston Rockets,144,1.06,8.91
18 Mar 2025,Minnesota Timberwolves,Indiana Pacers,130,130–132,1.17,4.81
18 Mar 2025,New Orleans Pelicans,Detroit Pistons,81,81–127,3.07,1.37
18 Mar 2025,New York Knicks,Miami Heat,New York Knicks,116,1.33,3.29
17 Mar 2025,Milwaukee Bucks,Oklahoma City Thunder,105,105–121,2.66,1.46
17 Mar 2025,Los Angeles Clippers,Charlotte Hornets,Los Angeles Clippers,123,1.11,6.21
17 Mar 2025,Minnesota Timberwolves,Utah Jazz,Minnesota Timberwolves,128,1.10,6.45
16 Mar 2025,Brooklyn Nets,Atlanta Hawks,Brooklyn Nets,122,2.83,1.42
16 Mar 2025,Portland Trail Blazers,Toronto Raptors,Portland Trail Blazers,105,1.34,3.17
16 Mar 2025,Los Angeles Lakers,Phoenix Suns,Los Angeles Lakers,107,1.69,2.14
16 Mar 2025,Cleveland Cavaliers,Orlando Magic,103,103–108,1.18,4.80
16 Mar 2025,Dallas Mavericks,Philadelphia 76ers,125,125–130,1.37,3.04
16 Mar 2025,Denver Nuggets,Washington Wizards,123,123–126,1.13,5.79
