date,home_team,away_team,home_score,away_score,home_odds,away_odds
19 Apr 2022 ,Dallas Mavericks,Utah Jazz,Dallas Mavericks,110,2.49,1.44
19 Apr 2022 ,Philadelphia 76ers,Toronto Raptors,Philadelphia 76ers,112,1.27,3.20
18 Apr 2022 ,Phoenix Suns,New Orleans Pelicans,Phoenix Suns,110,1.17,4.10
18 Apr 2022 ,Milwaukee Bucks,Chicago Bulls,Milwaukee Bucks,93,1.15,4.30
17 Apr 2022 ,Boston Celtics,Brooklyn Nets,Boston Celtics,115,1.50,2.30
17 Apr 2022 ,Miami Heat,Atlanta Hawks,Miami Heat,115,1.31,3.03
17 Apr 2022 ,Golden State Warriors,Denver Nuggets,Golden State Warriors,123,1.32,2.93
17 Apr 2022 ,Philadelphia 76ers,Toronto Raptors,Philadelphia 76ers,131,1.46,2.40
16 Apr 2022 ,Memphis Grizzlies,Minnesota Timberwolves,117,117–130,1.34,2.85
16 Apr 2022 ,Dallas Mavericks,Utah Jazz,93,93–99,2.49,1.42
16 Apr 2022 ,Los Angeles Clippers,New Orleans Pelicans,101,101–105,1.87,1.76
16 Apr 2022 ,Cleveland Cavaliers,Atlanta Hawks,101,101–107,1.96,1.69
14 Apr 2022 ,New Orleans Pelicans,San Antonio Spurs,New Orleans Pelicans,113,1.42,2.53
14 Apr 2022 ,Atlanta Hawks,Charlotte Hornets,Atlanta Hawks,132,1.41,2.54
13 Apr 2022 ,Minnesota Timberwolves,Los Angeles Clippers,Minnesota Timberwolves,109,1.54,2.15
13 Apr 2022 ,Brooklyn Nets,Cleveland Cavaliers,Brooklyn Nets,115,1.17,4.08
11 Apr 2022,Dallas Mavericks,San Antonio Spurs,Dallas Mavericks,130,1.15,4.10
11 Apr 2022,Denver Nuggets,Los Angeles Lakers,141,141–146,1.36,2.64
11 Apr 2022,Los Angeles Clippers,Oklahoma City Thunder,Los Angeles Clippers,138,1.11,4.85
11 Apr 2022,New Orleans Pelicans,Golden State Warriors,107,107–128,2.78,1.33
11 Apr 2022,Phoenix Suns,Sacramento Kings,109,109–116,1.13,4.48
11 Apr 2022,Portland Trail Blazers,Utah Jazz,80,80–111,6.95,1.03
11 Apr 2022,Minnesota Timberwolves,Chicago Bulls,120,120–124,1.27,3.09
11 Apr 2022,Memphis Grizzlies,Boston Celtics,110,110–139,3.45,1.23
11 Apr 2022,New York Knicks,Toronto Raptors,New York Knicks,105,1.86,1.76
11 Apr 2022,Orlando Magic,Miami Heat,Orlando Magic,125,3.15,1.28
11 Apr 2022,Philadelphia 76ers,Detroit Pistons,Philadelphia 76ers,118,1.30,2.97
10 Apr 2022,Brooklyn Nets,Indiana Pacers,Brooklyn Nets,134,1.03,7.50
10 Apr 2022,Charlotte Hornets,Washington Wizards,Charlotte Hornets,124,1.07,5.60
10 Apr 2022,Cleveland Cavaliers,Milwaukee Bucks,Cleveland Cavaliers,133,1.20,3.55
10 Apr 2022,Houston Rockets,Atlanta Hawks,114,114–130,5.10,1.10
10 Apr 2022,Los Angeles Clippers,Sacramento Kings,Los Angeles Clippers,117,1.09,5.10
10 Apr 2022,San Antonio Spurs,Golden State Warriors,94,94–100,2.95,1.29
10 Apr 2022,Memphis Grizzlies,New Orleans Pelicans,Memphis Grizzlies,141,1.27,3.25
09 Apr 2022,Philadelphia 76ers,Indiana Pacers,Philadelphia 76ers,133,1.04,6.43
09 Apr 2022,Los Angeles Lakers,Oklahoma City Thunder,Los Angeles Lakers,120,1.36,2.63
09 Apr 2022,Utah Jazz,Phoenix Suns,105,105–111,1.55,2.13
09 Apr 2022,Dallas Mavericks,Portland Trail Blazers,Dallas Mavericks,128,1.01,10.75
09 Apr 2022,Chicago Bulls,Charlotte Hornets,117,117–133,1.64,2.01
09 Apr 2022,Miami Heat,Atlanta Hawks,Miami Heat,113,1.73,1.90
09 Apr 2022,Brooklyn Nets,Cleveland Cavaliers,Brooklyn Nets,118,1.22,3.36
09 Apr 2022,Toronto Raptors,Houston Rockets,Toronto Raptors,117,1.10,4.93
09 Apr 2022,Detroit Pistons,Milwaukee Bucks,101,101–131,3.83,1.17
09 Apr 2022,Washington Wizards,New York Knicks,92,92–114,2.16,1.54
08 Apr 2022,Golden State Warriors,Los Angeles Lakers,Golden State Warriors,128,1.05,6.25
08 Apr 2022,Denver Nuggets,Memphis Grizzlies,Denver Nuggets,122,1.48,2.31
08 Apr 2022,Minnesota Timberwolves,San Antonio Spurs,Minnesota Timberwolves,127,1.28,3.03
08 Apr 2022,New Orleans Pelicans,Portland Trail Blazers,New Orleans Pelicans,127,1.03,7.38
08 Apr 2022,Milwaukee Bucks,Boston Celtics,Milwaukee Bucks,127,1.23,3.30
08 Apr 2022,Toronto Raptors,Philadelphia 76ers,Toronto Raptors,119,2.17,1.56
08 Apr 2022,Charlotte Hornets,Orlando Magic,Charlotte Hornets,128,1.06,6.18
07 Apr 2022,Los Angeles Clippers,Phoenix Suns,Los Angeles Clippers,113,1.27,3.04
07 Apr 2022,Utah Jazz,Oklahoma City Thunder,Utah Jazz,137,1.05,6.45
07 Apr 2022,Atlanta Hawks,Washington Wizards,Atlanta Hawks,118,1.15,4.35
07 Apr 2022,Chicago Bulls,Boston Celtics,94,94–117,3.26,1.25
07 Apr 2022,New York Knicks,Brooklyn Nets,98,98–110,2.97,1.30
07 Apr 2022,Detroit Pistons,Dallas Mavericks,113,113–131,3.59,1.19
06 Apr 2022,Phoenix Suns,Los Angeles Lakers,Phoenix Suns,121,1.10,5.13
06 Apr 2022,Sacramento Kings,New Orleans Pelicans,109,109–123,3.30,1.23
06 Apr 2022,Denver Nuggets,San Antonio Spurs,97,97–116,1.21,3.58
06 Apr 2022,Utah Jazz,Memphis Grizzlies,Utah Jazz,121,1.33,2.83
06 Apr 2022,Chicago Bulls,Milwaukee Bucks,106,106–127,2.93,1.31
06 Apr 2022,Minnesota Timberwolves,Washington Wizards,114,114–132,1.09,5.53
06 Apr 2022,Oklahoma City Thunder,Portland Trail Blazers,Oklahoma City Thunder,98,1.53,2.23
06 Apr 2022,Brooklyn Nets,Houston Rockets,Brooklyn Nets,118,1.03,8.13
06 Apr 2022,Miami Heat,Charlotte Hornets,Miami Heat,144,1.46,2.38
06 Apr 2022,Toronto Raptors,Atlanta Hawks,Toronto Raptors,118,1.48,2.34
06 Apr 2022,Indiana Pacers,Philadelphia 76ers,122,122–131,4.80,1.11
06 Apr 2022,Orlando Magic,Cleveland Cavaliers,Orlando Magic,120,3.33,1.25
04 Apr 2022,Los Angeles Clippers,New Orleans Pelicans,Los Angeles Clippers,119,1.64,1.96
04 Apr 2022,Sacramento Kings,Golden State Warriors,90,90–109,2.38,1.47
04 Apr 2022,Houston Rockets,Minnesota Timberwolves,132,132–139,5.98,1.06
04 Apr 2022,Oklahoma City Thunder,Phoenix Suns,Oklahoma City Thunder,117,6.25,1.05
04 Apr 2022,San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs,113,1.06,5.98
04 Apr 2022,Toronto Raptors,Miami Heat,109,109–114,1.45,2.34
04 Apr 2022,Cleveland Cavaliers,Philadelphia 76ers,108,108–112,2.46,1.41
04 Apr 2022,Orlando Magic,New York Knicks,88,88–118,2.44,1.42
03 Apr 2022,Indiana Pacers,Detroit Pistons,117,117–121,1.44,2.36
03 Apr 2022,Los Angeles Lakers,Denver Nuggets,118,118–129,2.54,1.38
03 Apr 2022,Boston Celtics,Washington Wizards,Boston Celtics,144,1.06,5.88
03 Apr 2022,Milwaukee Bucks,Dallas Mavericks,112,112–118,1.30,2.86
03 Apr 2022,Golden State Warriors,Utah Jazz,Golden State Warriors,111,2.03,1.63
03 Apr 2022,Chicago Bulls,Miami Heat,109,109–127,2.04,1.62
03 Apr 2022,Atlanta Hawks,Brooklyn Nets,Atlanta Hawks,122,1.93,1.68
02 Apr 2022,New York Knicks,Cleveland Cavaliers,101,101–119,1.70,1.90
02 Apr 2022,Philadelphia 76ers,Charlotte Hornets,Philadelphia 76ers,144,1.38,2.57
02 Apr 2022,Los Angeles Lakers,New Orleans Pelicans,111,111–114,1.64,1.97
02 Apr 2022,Denver Nuggets,Minnesota Timberwolves,130,130–136,1.58,2.08
02 Apr 2022,San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs,130,1.05,7.00
02 Apr 2022,Houston Rockets,Sacramento Kings,117,117–122,2.13,1.57
02 Apr 2022,Memphis Grizzlies,Phoenix Suns,Memphis Grizzlies,122,3.16,1.28
02 Apr 2022,Milwaukee Bucks,Los Angeles Clippers,119,119–153,1.56,2.17
02 Apr 2022,Oklahoma City Thunder,Detroit Pistons,101,101–110,2.34,1.48
02 Apr 2022,Boston Celtics,Indiana Pacers,Boston Celtics,128,1.04,7.25
02 Apr 2022,Orlando Magic,Toronto Raptors,89,89–102,4.70,1.13
02 Apr 2022,Washington Wizards,Dallas Mavericks,Washington Wizards,135,3.28,1.26
01 Apr 2022,Utah Jazz,Los Angeles Lakers,Utah Jazz,122,1.06,5.90
01 Apr 2022,Chicago Bulls,Los Angeles Clippers,Chicago Bulls,135,1.63,2.03
01 Apr 2022,Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks,131,1.31,2.82
01 Apr 2022,Brooklyn Nets,Milwaukee Bucks,119,119–120,1.66,1.94
01 Apr 2022,Detroit Pistons,Philadelphia 76ers,Detroit Pistons,102,4.03,1.15
31 Mar 2022,Golden State Warriors,Phoenix Suns,103,103–107,2.41,1.42
31 Mar 2022,Portland Trail Blazers,New Orleans Pelicans,107,107–117,6.75,1.04
31 Mar 2022,San Antonio Spurs,Memphis Grizzlies,111,111–112,2.52,1.41
31 Mar 2022,Houston Rockets,Sacramento Kings,118,118–121,2.06,1.61
31 Mar 2022,Oklahoma City Thunder,Atlanta Hawks,118,118–136,6.33,1.07
31 Mar 2022,Boston Celtics,Miami Heat,98,98–106,1.43,2.47
31 Mar 2022,New York Knicks,Charlotte Hornets,114,114–125,2.04,1.63
31 Mar 2022,Toronto Raptors,Minnesota Timberwolves,Toronto Raptors,125,1.62,2.04
31 Mar 2022,Cleveland Cavaliers,Dallas Mavericks,112,112–120,1.94,1.67
31 Mar 2022,Indiana Pacers,Denver Nuggets,118,118–125,4.30,1.13
31 Mar 2022,Washington Wizards,Orlando Magic,Washington Wizards,127,1.53,2.17
30 Mar 2022,Los Angeles Clippers,Utah Jazz,Los Angeles Clippers,121,1.99,1.63
30 Mar 2022,Brooklyn Nets,Detroit Pistons,Brooklyn Nets,130,1.07,6.43
30 Mar 2022,Dallas Mavericks,Los Angeles Lakers,Dallas Mavericks,128,1.11,5.25
30 Mar 2022,Philadelphia 76ers,Milwaukee Bucks,116,116–118,1.79,1.79
30 Mar 2022,Washington Wizards,Chicago Bulls,94,94–107,2.30,1.46
29 Mar 2022,Portland Trail Blazers,Oklahoma City Thunder,131,131–134,1.73,1.86
29 Mar 2022,Houston Rockets,San Antonio Spurs,120,120–123,4.05,1.17
29 Mar 2022,Memphis Grizzlies,Golden State Warriors,Memphis Grizzlies,123,1.17,4.03
29 Mar 2022,Miami Heat,Sacramento Kings,Miami Heat,123,1.06,6.08
29 Mar 2022,New York Knicks,Chicago Bulls,New York Knicks,109,2.19,1.55
29 Mar 2022,Toronto Raptors,Boston Celtics,Toronto Raptors,115,1.21,3.50
29 Mar 2022,Charlotte Hornets,Denver Nuggets,109,109–113,2.17,1.53
29 Mar 2022,Cleveland Cavaliers,Orlando Magic,Cleveland Cavaliers,107,1.21,3.50
29 Mar 2022,Indiana Pacers,Atlanta Hawks,123,123–132,3.25,1.23
28 Mar 2022,Brooklyn Nets,Charlotte Hornets,110,110–119,1.32,2.82
28 Mar 2022,Dallas Mavericks,Utah Jazz,Dallas Mavericks,114,1.53,2.18
28 Mar 2022,New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,116,1.50,2.22
28 Mar 2022,Boston Celtics,Minnesota Timberwolves,Boston Celtics,134,1.36,2.78
28 Mar 2022,Phoenix Suns,Philadelphia 76ers,Phoenix Suns,114,1.50,2.33
28 Mar 2022,Washington Wizards,Golden State Warriors,Washington Wizards,123,2.97,1.31
27 Mar 2022,Detroit Pistons,New York Knicks,102,102–104,2.43,1.42
27 Mar 2022,Portland Trail Blazers,Houston Rockets,98,98–115,2.25,1.48
27 Mar 2022,Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,113,1.02,7.70
27 Mar 2022,Cleveland Cavaliers,Chicago Bulls,94,94–98,1.66,1.94
27 Mar 2022,Memphis Grizzlies,Milwaukee Bucks,Memphis Grizzlies,127,1.78,1.84
27 Mar 2022,Miami Heat,Brooklyn Nets,95,95–110,1.99,1.62
27 Mar 2022,Toronto Raptors,Indiana Pacers,Toronto Raptors,131,1.10,5.10
27 Mar 2022,Orlando Magic,Sacramento Kings,110,110–114,1.63,1.98
26 Mar 2022,New Orleans Pelicans,San Antonio Spurs,103,103–107,1.34,2.70
26 Mar 2022,Los Angeles Clippers,Philadelphia 76ers,97,97–122,2.51,1.40
26 Mar 2022,Portland Trail Blazers,Houston Rockets,106,106–125,2.37,1.46
26 Mar 2022,Miami Heat,New York Knicks,103,103–111,1.17,3.93
26 Mar 2022,Minnesota Timberwolves,Dallas Mavericks,Minnesota Timberwolves,116,1.48,2.26
26 Mar 2022,Atlanta Hawks,Golden State Warriors,Atlanta Hawks,121,1.63,1.98
26 Mar 2022,Charlotte Hornets,Utah Jazz,Charlotte Hornets,107,2.24,1.52
26 Mar 2022,Detroit Pistons,Washington Wizards,97,97–100,1.48,2.26
25 Mar 2022,Denver Nuggets,Phoenix Suns,130,130–140,1.75,1.88
25 Mar 2022,Memphis Grizzlies,Indiana Pacers,Memphis Grizzlies,133,1.11,4.75
25 Mar 2022,Milwaukee Bucks,Washington Wizards,Milwaukee Bucks,114,1.21,3.48
25 Mar 2022,New Orleans Pelicans,Chicago Bulls,New Orleans Pelicans,126,1.56,2.11
25 Mar 2022,Toronto Raptors,Cleveland Cavaliers,Toronto Raptors,117,1.40,2.56
24 Mar 2022,Los Angeles Lakers,Philadelphia 76ers,121,121–126,4.03,1.17
24 Mar 2022,Portland Trail Blazers,San Antonio Spurs,96,96–133,4.05,1.17
24 Mar 2022,Dallas Mavericks,Houston Rockets,Dallas Mavericks,110,1.15,4.20
24 Mar 2022,Minnesota Timberwolves,Phoenix Suns,116,116–125,1.70,1.90
24 Mar 2022,Oklahoma City Thunder,Orlando Magic,Oklahoma City Thunder,118,1.93,1.67
24 Mar 2022,Boston Celtics,Utah Jazz,Boston Celtics,125,1.44,2.35
24 Mar 2022,Memphis Grizzlies,Brooklyn Nets,Memphis Grizzlies,132,1.83,1.79
24 Mar 2022,Miami Heat,Golden State Warriors,104,104–118,1.17,3.85
24 Mar 2022,Charlotte Hornets,New York Knicks,106,106–121,1.22,3.53
24 Mar 2022,Detroit Pistons,Atlanta Hawks,Detroit Pistons,122,2.41,1.45
24 Mar 2022,Indiana Pacers,Sacramento Kings,109,109–110,1.37,2.69
23 Mar 2022,Denver Nuggets,Los Angeles Clippers,Denver Nuggets,127,1.31,2.91
23 Mar 2022,Milwaukee Bucks,Chicago Bulls,Milwaukee Bucks,126,1.30,2.87
23 Mar 2022,New York Knicks,Atlanta Hawks,111,111–117,2.14,1.55
23 Mar 2022,Orlando Magic,Golden State Warriors,Orlando Magic,94,3.20,1.24
22 Mar 2022,Dallas Mavericks,Minnesota Timberwolves,Dallas Mavericks,110,1.73,1.86
22 Mar 2022,Chicago Bulls,Toronto Raptors,Chicago Bulls,113,1.54,2.21
22 Mar 2022,Houston Rockets,Washington Wizards,Houston Rockets,115,2.18,1.56
22 Mar 2022,Oklahoma City Thunder,Boston Celtics,123,123–132,5.63,1.08
22 Mar 2022,Philadelphia 76ers,Miami Heat,Philadelphia 76ers,113,3.40,1.23
22 Mar 2022,Brooklyn Nets,Utah Jazz,Brooklyn Nets,114,1.98,1.67
22 Mar 2022,Charlotte Hornets,New Orleans Pelicans,Charlotte Hornets,106,1.39,2.51
22 Mar 2022,Cleveland Cavaliers,Los Angeles Lakers,120,120–131,1.44,2.37
22 Mar 2022,Detroit Pistons,Portland Trail Blazers,115,115–119,1.19,3.75
21 Mar 2022,Golden State Warriors,San Antonio Spurs,108,108–110,1.31,2.83
21 Mar 2022,Philadelphia 76ers,Toronto Raptors,88,88–93,1.24,3.21
21 Mar 2022,Denver Nuggets,Boston Celtics,104,104–124,2.07,1.58
21 Mar 2022,New York Knicks,Utah Jazz,93,93–108,2.16,1.54
20 Mar 2022,Atlanta Hawks,New Orleans Pelicans,112,112–117,1.40,2.49
20 Mar 2022,Orlando Magic,Oklahoma City Thunder,Orlando Magic,90,1.21,3.41
20 Mar 2022,Sacramento Kings,Phoenix Suns,124,124–127,3.21,1.24
20 Mar 2022,Houston Rockets,Memphis Grizzlies,98,98–122,5.75,1.08
20 Mar 2022,Indiana Pacers,Portland Trail Blazers,Indiana Pacers,129,1.29,3.08
20 Mar 2022,Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,113,1.36,2.63
20 Mar 2022,Washington Wizards,Los Angeles Lakers,Washington Wizards,127,1.79,1.87
20 Mar 2022,Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,129,1.62,1.99
19 Mar 2022,Minnesota Timberwolves,Milwaukee Bucks,Minnesota Timberwolves,138,1.65,2.01
19 Mar 2022,Phoenix Suns,Chicago Bulls,Phoenix Suns,129,1.43,2.41
19 Mar 2022,Sacramento Kings,Boston Celtics,97,97–126,4.25,1.14
19 Mar 2022,Utah Jazz,Los Angeles Clippers,Utah Jazz,121,1.40,2.55
19 Mar 2022,San Antonio Spurs,New Orleans Pelicans,91,91–124,1.70,1.88
19 Mar 2022,Houston Rockets,Indiana Pacers,118,118–121,2.26,1.49
19 Mar 2022,Miami Heat,Oklahoma City Thunder,Miami Heat,120,1.06,6.18
19 Mar 2022,Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,120,2.68,1.35
19 Mar 2022,Brooklyn Nets,Portland Trail Blazers,Brooklyn Nets,128,1.04,6.58
19 Mar 2022,Cleveland Cavaliers,Denver Nuggets,Cleveland Cavaliers,119,2.05,1.60
19 Mar 2022,New York Knicks,Washington Wizards,New York Knicks,100,1.34,2.71
19 Mar 2022,Toronto Raptors,Los Angeles Lakers,123,123–128,1.21,3.42
19 Mar 2022,Philadelphia 76ers,Dallas Mavericks,Philadelphia 76ers,111,1.52,2.21
18 Mar 2022,Orlando Magic,Detroit Pistons,120,120–134,1.64,2.04
17 Mar 2022,Los Angeles Clippers,Toronto Raptors,100,100–103,1.96,1.65
17 Mar 2022,Golden State Warriors,Boston Celtics,88,88–110,1.70,1.89
17 Mar 2022,Sacramento Kings,Milwaukee Bucks,126,126–135,3.60,1.19
17 Mar 2022,Utah Jazz,Chicago Bulls,Utah Jazz,125,1.32,2.82
17 Mar 2022,San Antonio Spurs,Oklahoma City Thunder,San Antonio Spurs,122,1.10,5.20
17 Mar 2022,Houston Rockets,Phoenix Suns,112,112–129,4.35,1.15
17 Mar 2022,Minnesota Timberwolves,Los Angeles Lakers,Minnesota Timberwolves,124,1.21,3.63
17 Mar 2022,Brooklyn Nets,Dallas Mavericks,111,111–113,2.05,1.62
17 Mar 2022,New York Knicks,Portland Trail Blazers,New York Knicks,128,1.09,5.75
17 Mar 2022,Charlotte Hornets,Atlanta Hawks,Charlotte Hornets,116,1.76,1.83
17 Mar 2022,Cleveland Cavaliers,Philadelphia 76ers,114,114–118,2.22,1.50
17 Mar 2022,Washington Wizards,Denver Nuggets,109,109–127,2.83,1.31
16 Mar 2022,New Orleans Pelicans,Phoenix Suns,115,115–131,2.33,1.46
16 Mar 2022,Miami Heat,Detroit Pistons,Miami Heat,105,1.06,5.95
16 Mar 2022,Indiana Pacers,Memphis Grizzlies,102,102–135,2.87,1.30
16 Mar 2022,Orlando Magic,Brooklyn Nets,108,108–150,3.93,1.16
15 Mar 2022,Los Angeles Lakers,Toronto Raptors,103,103–114,2.52,1.42
15 Mar 2022,Golden State Warriors,Washington Wizards,Golden State Warriors,126,1.09,5.48
15 Mar 2022,Sacramento Kings,Chicago Bulls,Sacramento Kings,112,2.39,1.46
15 Mar 2022,Utah Jazz,Milwaukee Bucks,111,111–117,1.65,1.99
15 Mar 2022,San Antonio Spurs,Minnesota Timberwolves,139,139–149,2.21,1.54
15 Mar 2022,Oklahoma City Thunder,Charlotte Hornets,116,116–134,4.63,1.12
15 Mar 2022,Atlanta Hawks,Portland Trail Blazers,Atlanta Hawks,122,1.06,6.05
15 Mar 2022,Philadelphia 76ers,Denver Nuggets,110,110–114,1.54,2.15
15 Mar 2022,Cleveland Cavaliers,Los Angeles Clippers,Cleveland Cavaliers,120,1.29,2.97
