date,home_team,away_team,home_score,away_score,home_odds,away_odds
01 May 2024 ,Cleveland Cavaliers,Orlando Magic,Cleveland Cavaliers,104,1.45,2.35
01 May 2024 ,New York Knicks,Philadelphia 76ers,106,106–112,1.50,2.23
30 Apr 2024 ,Denver Nuggets,Los Angeles Lakers,Denver Nuggets,108,1.34,2.73
30 Apr 2024 ,New Orleans Pelicans,Oklahoma City Thunder,89,89–97,2.42,1.43
30 Apr 2024 ,Miami Heat,Boston Celtics,88,88–102,4.22,1.14
29 Apr 2024 ,Phoenix Suns,Minnesota Timberwolves,116,116–122,1.75,1.83
29 Apr 2024 ,Indiana Pacers,Milwaukee Bucks,Indiana Pacers,126,1.18,3.71
28 Apr 2024 ,Dallas Mavericks,Los Angeles Clippers,111,111–116,1.31,2.90
28 Apr 2024 ,Philadelphia 76ers,New York Knicks,92,92–97,1.41,2.51
28 Apr 2024 ,Los Angeles Lakers,Denver Nuggets,Los Angeles Lakers,119,2.20,1.56
28 Apr 2024 ,Miami Heat,Boston Celtics,84,84–104,3.91,1.17
27 Apr 2024 ,New Orleans Pelicans,Oklahoma City Thunder,85,85–106,1.88,1.73
27 Apr 2024 ,Orlando Magic,Cleveland Cavaliers,Orlando Magic,112,1.65,2.04
27 Apr 2024 ,Phoenix Suns,Minnesota Timberwolves,109,109–126,1.38,2.69
27 Apr 2024 ,Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,101,1.47,2.37
26 Apr 2024 ,Indiana Pacers,Milwaukee Bucks,Indiana Pacers,121,1.35,2.80
26 Apr 2024 ,Los Angeles Lakers,Denver Nuggets,105,105–112,1.75,1.89
26 Apr 2024 ,Philadelphia 76ers,New York Knicks,Philadelphia 76ers,125,1.40,2.60
26 Apr 2024 ,Orlando Magic,Cleveland Cavaliers,Orlando Magic,121,1.61,2.08
25 Apr 2024 ,Oklahoma City Thunder,New Orleans Pelicans,Oklahoma City Thunder,124,1.29,3.03
25 Apr 2024 ,Boston Celtics,Miami Heat,101,101–111,1.07,6.05
24 Apr 2024 ,Los Angeles Clippers,Dallas Mavericks,93,93–96,1.74,1.88
24 Apr 2024 ,Milwaukee Bucks,Indiana Pacers,108,108–125,1.75,1.86
24 Apr 2024 ,Minnesota Timberwolves,Phoenix Suns,Minnesota Timberwolves,105,1.60,2.07
23 Apr 2024 ,Denver Nuggets,Los Angeles Lakers,Denver Nuggets,101,1.30,2.95
23 Apr 2024 ,New York Knicks,Philadelphia 76ers,New York Knicks,104,1.48,2.33
23 Apr 2024 ,Cleveland Cavaliers,Orlando Magic,Cleveland Cavaliers,96,1.41,2.53
22 Apr 2024 ,Oklahoma City Thunder,New Orleans Pelicans,Oklahoma City Thunder,94,1.22,3.57
22 Apr 2024 ,Milwaukee Bucks,Indiana Pacers,Milwaukee Bucks,109,1.86,1.78
21 Apr 2024 ,Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,109,2.25,1.52
21 Apr 2024 ,Boston Celtics,Miami Heat,Boston Celtics,114,1.07,6.07
21 Apr 2024 ,Denver Nuggets,Los Angeles Lakers,Denver Nuggets,114,1.33,2.89
21 Apr 2024 ,New York Knicks,Philadelphia 76ers,New York Knicks,111,1.49,2.33
20 Apr 2024 ,Minnesota Timberwolves,Phoenix Suns,Minnesota Timberwolves,120,1.67,1.99
20 Apr 2024 ,Cleveland Cavaliers,Orlando Magic,Cleveland Cavaliers,97,1.40,2.58
20 Apr 2024 ,New Orleans Pelicans,Sacramento Kings,New Orleans Pelicans,105,1.78,1.85
20 Apr 2024 ,Miami Heat,Chicago Bulls,Miami Heat,112,1.66,2.00
18 Apr 2024 ,Chicago Bulls,Atlanta Hawks,Chicago Bulls,131,1.58,2.14
18 Apr 2024 ,Philadelphia 76ers,Miami Heat,Philadelphia 76ers,105,1.41,2.55
17 Apr 2024 ,Sacramento Kings,Golden State Warriors,Sacramento Kings,118,2.08,1.60
17 Apr 2024 ,New Orleans Pelicans,Los Angeles Lakers,106,106–110,1.77,1.84
14 Apr 2024,Golden State Warriors,Utah Jazz,Golden State Warriors,123,1.15,4.18
14 Apr 2024,Los Angeles Clippers,Houston Rockets,105,105–116,2.28,1.49
14 Apr 2024,Memphis Grizzlies,Denver Nuggets,111,111–126,5.45,1.07
14 Apr 2024,Minnesota Timberwolves,Phoenix Suns,106,106–125,1.66,1.96
14 Apr 2024,New Orleans Pelicans,Los Angeles Lakers,108,108–124,1.70,1.91
14 Apr 2024,Oklahoma City Thunder,Dallas Mavericks,Oklahoma City Thunder,135,1.02,7.63
14 Apr 2024,Sacramento Kings,Portland Trail Blazers,Sacramento Kings,121,1.03,7.18
14 Apr 2024,San Antonio Spurs,Detroit Pistons,San Antonio Spurs,123,1.44,2.41
14 Apr 2024,Boston Celtics,Washington Wizards,Boston Celtics,132,1.18,3.82
14 Apr 2024,Cleveland Cavaliers,Charlotte Hornets,110,110–120,1.07,5.68
14 Apr 2024,Indiana Pacers,Atlanta Hawks,Indiana Pacers,157,1.07,5.72
14 Apr 2024,New York Knicks,Chicago Bulls,New York Knicks,120,1.09,5.08
14 Apr 2024,Miami Heat,Toronto Raptors,Miami Heat,118,1.03,6.83
14 Apr 2024,Orlando Magic,Milwaukee Bucks,Orlando Magic,113,1.38,2.60
14 Apr 2024,Philadelphia 76ers,Brooklyn Nets,Philadelphia 76ers,107,1.09,5.13
13 Apr 2024,Los Angeles Clippers,Utah Jazz,109,109–110,1.05,6.67
13 Apr 2024,Sacramento Kings,Phoenix Suns,107,107–108,2.36,1.46
13 Apr 2024,Golden State Warriors,New Orleans Pelicans,109,109–114,1.48,2.34
13 Apr 2024,Portland Trail Blazers,Houston Rockets,107,107–116,2.63,1.38
13 Apr 2024,Dallas Mavericks,Detroit Pistons,89,89–107,1.12,4.62
13 Apr 2024,Memphis Grizzlies,Los Angeles Lakers,120,120–123,6.33,1.06
13 Apr 2024,Miami Heat,Toronto Raptors,Miami Heat,125,1.07,5.82
13 Apr 2024,Minnesota Timberwolves,Atlanta Hawks,Minnesota Timberwolves,109,1.10,5.05
13 Apr 2024,Oklahoma City Thunder,Milwaukee Bucks,Oklahoma City Thunder,125,1.08,5.50
13 Apr 2024,San Antonio Spurs,Denver Nuggets,San Antonio Spurs,121,4.57,1.12
13 Apr 2024,Boston Celtics,Charlotte Hornets,Boston Celtics,131,1.32,2.87
13 Apr 2024,Cleveland Cavaliers,Indiana Pacers,Cleveland Cavaliers,129,1.62,2.06
13 Apr 2024,New York Knicks,Brooklyn Nets,New York Knicks,111,1.12,4.70
13 Apr 2024,Philadelphia 76ers,Orlando Magic,Philadelphia 76ers,125,1.35,2.66
13 Apr 2024,Washington Wizards,Chicago Bulls,127,127–129,1.70,1.94
12 Apr 2024,Portland Trail Blazers,Golden State Warriors,92,92–100,5.58,1.07
12 Apr 2024,Sacramento Kings,New Orleans Pelicans,123,123–135,1.71,1.88
12 Apr 2024,Utah Jazz,Houston Rockets,Utah Jazz,124,4.37,1.14
12 Apr 2024,Boston Celtics,New York Knicks,109,109–118,1.58,2.10
12 Apr 2024,Detroit Pistons,Chicago Bulls,105,105–127,4.35,1.13
11 Apr 2024,Los Angeles Clippers,Phoenix Suns,108,108–124,4.37,1.14
11 Apr 2024,Denver Nuggets,Minnesota Timberwolves,Denver Nuggets,116,1.29,3.03
11 Apr 2024,Milwaukee Bucks,Orlando Magic,Milwaukee Bucks,117,1.96,1.67
11 Apr 2024,Oklahoma City Thunder,San Antonio Spurs,Oklahoma City Thunder,127,1.04,7.03
11 Apr 2024,Atlanta Hawks,Charlotte Hornets,114,114–115,1.19,3.77
11 Apr 2024,Brooklyn Nets,Toronto Raptors,Brooklyn Nets,106,1.11,4.76
11 Apr 2024,Miami Heat,Dallas Mavericks,92,92–111,2.00,1.63
11 Apr 2024,Cleveland Cavaliers,Memphis Grizzlies,Cleveland Cavaliers,110,1.02,7.47
10 Apr 2024,Los Angeles Lakers,Golden State Warriors,120,120–134,1.97,1.67
10 Apr 2024,Phoenix Suns,Los Angeles Clippers,92,92–105,1.21,3.67
10 Apr 2024,Portland Trail Blazers,New Orleans Pelicans,100,100–110,5.95,1.07
10 Apr 2024,Utah Jazz,Denver Nuggets,95,95–111,7.13,1.04
10 Apr 2024,Chicago Bulls,New York Knicks,117,117–128,2.43,1.45
10 Apr 2024,Houston Rockets,Orlando Magic,Houston Rockets,118,2.02,1.64
10 Apr 2024,Memphis Grizzlies,San Antonio Spurs,87,87–102,2.55,1.40
10 Apr 2024,Minnesota Timberwolves,Washington Wizards,Minnesota Timberwolves,130,1.03,7.88
10 Apr 2024,Oklahoma City Thunder,Sacramento Kings,Oklahoma City Thunder,112,1.42,2.51
10 Apr 2024,Atlanta Hawks,Miami Heat,111,111–117,2.16,1.56
10 Apr 2024,Milwaukee Bucks,Boston Celtics,Milwaukee Bucks,104,1.54,2.19
10 Apr 2024,Charlotte Hornets,Dallas Mavericks,104,104–130,5.23,1.10
10 Apr 2024,Philadelphia 76ers,Detroit Pistons,Philadelphia 76ers,120,1.04,6.53
10 Apr 2024,Toronto Raptors,Indiana Pacers,123,123–140,5.80,1.08
08 Apr 2024,Los Angeles Lakers,Minnesota Timberwolves,117,117–127,1.99,1.66
08 Apr 2024,Golden State Warriors,Utah Jazz,Golden State Warriors,118,1.10,4.97
08 Apr 2024,Brooklyn Nets,Sacramento Kings,77,77–107,4.12,1.15
08 Apr 2024,Milwaukee Bucks,New York Knicks,109,109–122,1.47,2.29
08 Apr 2024,San Antonio Spurs,Philadelphia 76ers,126,126–133,2.28,1.48
08 Apr 2024,Boston Celtics,Portland Trail Blazers,Boston Celtics,124,1.03,6.77
08 Apr 2024,Charlotte Hornets,Oklahoma City Thunder,118,118–121,3.15,1.27
08 Apr 2024,Orlando Magic,Chicago Bulls,Orlando Magic,113,1.30,2.98
08 Apr 2024,Phoenix Suns,New Orleans Pelicans,105,105–113,1.39,2.59
08 Apr 2024,Toronto Raptors,Washington Wizards,Toronto Raptors,130,1.44,2.38
07 Apr 2024,Indiana Pacers,Miami Heat,Indiana Pacers,117,1.60,2.05
07 Apr 2024,Dallas Mavericks,Houston Rockets,Dallas Mavericks,147,1.20,3.73
07 Apr 2024,Los Angeles Clippers,Cleveland Cavaliers,Los Angeles Clippers,120,1.49,2.25
07 Apr 2024,Denver Nuggets,Atlanta Hawks,Denver Nuggets,142,1.13,4.35
07 Apr 2024,Memphis Grizzlies,Philadelphia 76ers,96,96–116,6.17,1.05
07 Apr 2024,Brooklyn Nets,Detroit Pistons,Brooklyn Nets,113,1.16,3.92
06 Apr 2024,Los Angeles Lakers,Cleveland Cavaliers,Los Angeles Lakers,116,1.42,2.42
06 Apr 2024,Los Angeles Clippers,Utah Jazz,Los Angeles Clippers,131,1.09,5.22
06 Apr 2024,Phoenix Suns,Minnesota Timberwolves,Phoenix Suns,97,1.46,2.35
06 Apr 2024,Dallas Mavericks,Golden State Warriors,Dallas Mavericks,108,1.79,1.81
06 Apr 2024,Chicago Bulls,New York Knicks,Chicago Bulls,108,1.86,1.75
06 Apr 2024,Houston Rockets,Miami Heat,104,104–119,2.19,1.54
06 Apr 2024,Memphis Grizzlies,Detroit Pistons,Memphis Grizzlies,108,1.76,1.84
06 Apr 2024,Milwaukee Bucks,Toronto Raptors,111,111–117,1.08,5.58
06 Apr 2024,New Orleans Pelicans,San Antonio Spurs,109,109–111,1.10,4.97
06 Apr 2024,Boston Celtics,Sacramento Kings,Boston Celtics,101,1.20,3.66
06 Apr 2024,Charlotte Hornets,Orlando Magic,Charlotte Hornets,124,5.00,1.10
06 Apr 2024,Indiana Pacers,Oklahoma City Thunder,Indiana Pacers,126,1.34,2.77
06 Apr 2024,Washington Wizards,Portland Trail Blazers,102,102–108,1.63,2.02
05 Apr 2024,Los Angeles Clippers,Denver Nuggets,Los Angeles Clippers,102,2.11,1.58
05 Apr 2024,Houston Rockets,Golden State Warriors,110,110–133,2.11,1.58
05 Apr 2024,Dallas Mavericks,Atlanta Hawks,Dallas Mavericks,109,1.11,4.87
05 Apr 2024,Miami Heat,Philadelphia 76ers,105,105–109,1.59,2.09
05 Apr 2024,New York Knicks,Sacramento Kings,New York Knicks,120,1.54,2.19
04 Apr 2024,Phoenix Suns,Cleveland Cavaliers,Phoenix Suns,122,1.37,2.66
04 Apr 2024,Milwaukee Bucks,Memphis Grizzlies,101,101–111,1.09,5.43
04 Apr 2024,Minnesota Timberwolves,Toronto Raptors,Minnesota Timberwolves,133,1.03,7.32
04 Apr 2024,New Orleans Pelicans,Orlando Magic,108,108–117,1.44,2.43
04 Apr 2024,Atlanta Hawks,Detroit Pistons,Atlanta Hawks,121,1.11,4.83
04 Apr 2024,Boston Celtics,Oklahoma City Thunder,Boston Celtics,135,1.10,5.17
04 Apr 2024,Brooklyn Nets,Indiana Pacers,Brooklyn Nets,115,2.88,1.31
04 Apr 2024,Charlotte Hornets,Portland Trail Blazers,86,86–89,1.72,1.90
04 Apr 2024,Washington Wizards,Los Angeles Lakers,120,120–125,5.60,1.08
03 Apr 2024,Golden State Warriors,Dallas Mavericks,Golden State Warriors,104,1.80,1.81
03 Apr 2024,Sacramento Kings,Los Angeles Clippers,Sacramento Kings,109,1.61,2.05
03 Apr 2024,Denver Nuggets,San Antonio Spurs,Denver Nuggets,110,1.05,6.75
03 Apr 2024,Utah Jazz,Cleveland Cavaliers,113,113–129,3.90,1.18
03 Apr 2024,Minnesota Timberwolves,Houston Rockets,Minnesota Timberwolves,113,1.29,3.02
03 Apr 2024,Miami Heat,New York Knicks,Miami Heat,109,1.63,2.01
03 Apr 2024,Philadelphia 76ers,Oklahoma City Thunder,Philadelphia 76ers,109,1.60,2.07
03 Apr 2024,Toronto Raptors,Los Angeles Lakers,111,111–128,5.80,1.07
03 Apr 2024,Washington Wizards,Milwaukee Bucks,Washington Wizards,117,5.98,1.07
02 Apr 2024,Chicago Bulls,Atlanta Hawks,101,101–113,1.66,1.97
02 Apr 2024,New Orleans Pelicans,Phoenix Suns,111,111–124,1.71,1.90
02 Apr 2024,Charlotte Hornets,Boston Celtics,104,104–118,7.72,1.02
02 Apr 2024,Detroit Pistons,Memphis Grizzlies,108,108–110,1.61,2.05
02 Apr 2024,Indiana Pacers,Brooklyn Nets,Indiana Pacers,133,1.10,5.00
02 Apr 2024,Orlando Magic,Portland Trail Blazers,Orlando Magic,104,1.03,7.23
01 Apr 2024,Sacramento Kings,Utah Jazz,Sacramento Kings,127,1.08,5.62
01 Apr 2024,Houston Rockets,Dallas Mavericks,107,107–125,2.21,1.53
01 Apr 2024,Minnesota Timberwolves,Chicago Bulls,101,101–109,1.21,3.63
01 Apr 2024,New York Knicks,Oklahoma City Thunder,112,112–113,1.93,1.69
01 Apr 2024,San Antonio Spurs,Golden State Warriors,113,113–117,4.02,1.17
01 Apr 2024,Brooklyn Nets,Los Angeles Lakers,104,104–116,2.82,1.33
01 Apr 2024,Charlotte Hornets,Los Angeles Clippers,118,118–130,6.30,1.06
01 Apr 2024,Toronto Raptors,Philadelphia 76ers,120,120–135,3.76,1.19
01 Apr 2024,Washington Wizards,Miami Heat,107,107–119,4.68,1.12
31 Mar 2024,Denver Nuggets,Cleveland Cavaliers,Denver Nuggets,130,1.46,2.36
31 Mar 2024,Atlanta Hawks,Milwaukee Bucks,113,113–122,2.41,1.43
31 Mar 2024,Orlando Magic,Memphis Grizzlies,Orlando Magic,118,1.09,5.27
30 Mar 2024,New Orleans Pelicans,Boston Celtics,92,92–104,2.66,1.38
30 Mar 2024,Sacramento Kings,Dallas Mavericks,103,103–107,1.82,1.77
30 Mar 2024,Utah Jazz,Houston Rockets,100,100–101,3.25,1.24
30 Mar 2024,Denver Nuggets,Minnesota Timberwolves,98,98–111,1.59,2.07
30 Mar 2024,Miami Heat,Portland Trail Blazers,Miami Heat,142,1.06,5.88
30 Mar 2024,Oklahoma City Thunder,Phoenix Suns,Oklahoma City Thunder,128,1.93,1.68
30 Mar 2024,San Antonio Spurs,New York Knicks,San Antonio Spurs,130,3.30,1.23
30 Mar 2024,Brooklyn Nets,Chicago Bulls,Brooklyn Nets,125,2.08,1.59
30 Mar 2024,Cleveland Cavaliers,Philadelphia 76ers,Cleveland Cavaliers,117,1.31,2.87
30 Mar 2024,Charlotte Hornets,Golden State Warriors,97,97–115,5.10,1.09
30 Mar 2024,Indiana Pacers,Los Angeles Lakers,Indiana Pacers,109,1.52,2.19
30 Mar 2024,Orlando Magic,Los Angeles Clippers,97,97–100,1.90,1.71
30 Mar 2024,Washington Wizards,Detroit Pistons,87,87–96,1.55,2.13
29 Mar 2024,New Orleans Pelicans,Milwaukee Bucks,New Orleans Pelicans,107,1.98,1.67
29 Mar 2024,Atlanta Hawks,Boston Celtics,Atlanta Hawks,123,6.37,1.06
28 Mar 2024,Denver Nuggets,Phoenix Suns,97,97–104,1.38,2.64
28 Mar 2024,Utah Jazz,San Antonio Spurs,111,111–118,1.53,2.23
28 Mar 2024,Chicago Bulls,Indiana Pacers,Chicago Bulls,125,2.12,1.59
28 Mar 2024,Memphis Grizzlies,Los Angeles Lakers,124,124–136,2.31,1.49
28 Mar 2024,Minnesota Timberwolves,Detroit Pistons,Minnesota Timberwolves,106,1.03,7.45
28 Mar 2024,Oklahoma City Thunder,Houston Rockets,126,126–132,1.46,2.38
28 Mar 2024,Atlanta Hawks,Portland Trail Blazers,Atlanta Hawks,120,1.12,4.75
28 Mar 2024,Philadelphia 76ers,Los Angeles Clippers,107,107–108,2.78,1.35
28 Mar 2024,Toronto Raptors,New York Knicks,101,101–145,5.92,1.07
28 Mar 2024,Charlotte Hornets,Cleveland Cavaliers,Charlotte Hornets,118,3.93,1.18
28 Mar 2024,Orlando Magic,Golden State Warriors,93,93–101,1.52,2.25
28 Mar 2024,Washington Wizards,Brooklyn Nets,119,119–122,2.23,1.54
27 Mar 2024,Sacramento Kings,Dallas Mavericks,96,96–132,1.79,1.84
27 Mar 2024,New Orleans Pelicans,Oklahoma City Thunder,112,112–119,1.86,1.76
27 Mar 2024,Miami Heat,Golden State Warriors,92,92–113,2.51,1.42
27 Mar 2024,Milwaukee Bucks,Los Angeles Lakers,124,124–128,1.19,3.83
26 Mar 2024,Los Angeles Clippers,Indiana Pacers,116,116–133,1.36,2.72
26 Mar 2024,Sacramento Kings,Philadelphia 76ers,Sacramento Kings,108,1.29,3.02
26 Mar 2024,Denver Nuggets,Memphis Grizzlies,Denver Nuggets,128,1.07,5.90
26 Mar 2024,Utah Jazz,Dallas Mavericks,105,105–115,3.25,1.26
26 Mar 2024,Chicago Bulls,Washington Wizards,105,105–107,1.09,5.37
26 Mar 2024,Houston Rockets,Portland Trail Blazers,Houston Rockets,110,1.06,6.33
26 Mar 2024,San Antonio Spurs,Phoenix Suns,San Antonio Spurs,104,4.85,1.12
26 Mar 2024,Atlanta Hawks,Boston Celtics,Atlanta Hawks,120,4.45,1.14
26 Mar 2024,New York Knicks,Detroit Pistons,New York Knicks,124,1.03,7.58
26 Mar 2024,Toronto Raptors,Brooklyn Nets,88,88–96,2.81,1.34
26 Mar 2024,Cleveland Cavaliers,Charlotte Hornets,Cleveland Cavaliers,115,1.13,4.57
25 Mar 2024,Los Angeles Lakers,Indiana Pacers,Los Angeles Lakers,150,1.65,2.01
25 Mar 2024,Milwaukee Bucks,Oklahoma City Thunder,Milwaukee Bucks,118,1.63,2.04
25 Mar 2024,Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,114,1.63,2.04
24 Mar 2024,Miami Heat,Cleveland Cavaliers,Miami Heat,121,1.53,2.21
24 Mar 2024,Los Angeles Clippers,Philadelphia 76ers,107,107–121,1.20,3.70
24 Mar 2024,Detroit Pistons,New Orleans Pelicans,101,101–114,6.75,1.05
24 Mar 2024,Portland Trail Blazers,Denver Nuggets,111,111–114,4.08,1.16
24 Mar 2024,Chicago Bulls,Boston Celtics,113,113–124,2.58,1.39
24 Mar 2024,Houston Rockets,Utah Jazz,Houston Rockets,147,1.16,4.10
24 Mar 2024,San Antonio Spurs,Phoenix Suns,106,106–131,4.12,1.17
24 Mar 2024,Washington Wizards,Toronto Raptors,Washington Wizards,112,1.38,2.64
24 Mar 2024,Atlanta Hawks,Charlotte Hornets,Atlanta Hawks,132,1.29,3.02
24 Mar 2024,Orlando Magic,Sacramento Kings,107,107–109,1.61,2.09
23 Mar 2024,New York Knicks,Brooklyn Nets,New York Knicks,105,1.30,3.05
23 Mar 2024,Los Angeles Lakers,Philadelphia 76ers,Los Angeles Lakers,101,1.27,3.17
23 Mar 2024,Golden State Warriors,Indiana Pacers,111,111–123,1.46,2.37
23 Mar 2024,Portland Trail Blazers,Los Angeles Clippers,117,117–125,6.48,1.06
23 Mar 2024,Miami Heat,New Orleans Pelicans,88,88–111,1.61,2.07
23 Mar 2024,Minnesota Timberwolves,Cleveland Cavaliers,Minnesota Timberwolves,104,1.29,3.03
23 Mar 2024,San Antonio Spurs,Memphis Grizzlies,97,97–99,1.34,2.80
23 Mar 2024,Detroit Pistons,Boston Celtics,102,102–129,5.58,1.09
23 Mar 2024,Toronto Raptors,Oklahoma City Thunder,103,103–123,7.15,1.04
22 Mar 2024,Phoenix Suns,Atlanta Hawks,Phoenix Suns,128,1.20,3.63
22 Mar 2024,Denver Nuggets,New York Knicks,Denver Nuggets,113,1.21,3.56
22 Mar 2024,Dallas Mavericks,Utah Jazz,Dallas Mavericks,113,1.06,6.10
22 Mar 2024,Houston Rockets,Chicago Bulls,Houston Rockets,127,1.54,2.16
22 Mar 2024,Milwaukee Bucks,Brooklyn Nets,Milwaukee Bucks,115,1.15,4.07
22 Mar 2024,Orlando Magic,New Orleans Pelicans,Orlando Magic,121,2.02,1.63
22 Mar 2024,Washington Wizards,Sacramento Kings,Washington Wizards,109,4.38,1.13
21 Mar 2024,Golden State Warriors,Memphis Grizzlies,Golden State Warriors,137,1.13,4.55
21 Mar 2024,Phoenix Suns,Philadelphia 76ers,Phoenix Suns,115,1.17,3.97
21 Mar 2024,Portland Trail Blazers,Los Angeles Clippers,103,103–116,4.52,1.13
21 Mar 2024,Oklahoma City Thunder,Utah Jazz,Oklahoma City Thunder,119,1.05,6.80
21 Mar 2024,Boston Celtics,Milwaukee Bucks,Boston Celtics,122,1.15,4.30
21 Mar 2024,Toronto Raptors,Sacramento Kings,89,89–123,4.65,1.12
21 Mar 2024,Cleveland Cavaliers,Miami Heat,104,104–107,1.63,2.04
21 Mar 2024,Detroit Pistons,Indiana Pacers,103,103–122,4.68,1.12
20 Mar 2024,Minnesota Timberwolves,Denver Nuggets,112,112–115,3.00,1.30
20 Mar 2024,San Antonio Spurs,Dallas Mavericks,107,107–113,3.46,1.23
20 Mar 2024,Brooklyn Nets,New Orleans Pelicans,91,91–104,2.93,1.31
20 Mar 2024,Orlando Magic,Charlotte Hornets,Orlando Magic,112,1.09,5.50
20 Mar 2024,Washington Wizards,Houston Rockets,114,114–137,4.08,1.16
19 Mar 2024,Los Angeles Lakers,Atlanta Hawks,Los Angeles Lakers,136,1.18,3.83
19 Mar 2024,Golden State Warriors,New York Knicks,112,112–119,1.35,2.75
19 Mar 2024,Sacramento Kings,Memphis Grizzlies,Sacramento Kings,121,1.13,4.55
19 Mar 2024,Utah Jazz,Minnesota Timberwolves,104,104–114,2.35,1.48
19 Mar 2024,Chicago Bulls,Portland Trail Blazers,Chicago Bulls,110,1.24,3.38
19 Mar 2024,Boston Celtics,Detroit Pistons,Boston Celtics,119,1.04,6.82
